video_id,question_id,video_name,video_trans,video_link,question
v_23_5,q_17_v_23_5,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:01:28.318 --> 00:01:30.480
The Search channels using voice command,
00:01:30.480 --> 00:01:32.680
use the voice button on your
steering wheel, wait for
00:01:32.680 --> 00:01:37.990
the beep then say browse Sirius, and
a full list of categories will appear.
00:01:37.990 --> 00:01:42.270
Touch the one you want to hear and once
you decide, touch the voice button and
00:01:42.270 --> 00:01:45.390
then say the channel number,
like, Sirius channel 36.
00:01:45.390 --> 00:01:50.290
Or you can use the Voice button and just
say the name or number of the channel,
00:01:50.290 --> 00:01:54.200
like ALT Nation, for example,
and it will tune to that channel.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg5.mp4,What button should you press to search channels using voice commands?
v_88_1,q_1_v_88_1,Drive vs. Sport Mode _ Ford How-To _ Ford-7I38idrdK2E,"WEBVTT
Kind: captions
Language: en
00:00:06.070 --> 00:00:08.733
Why is my engine revving so fast?
00:00:08.733 --> 00:00:12.533
&gt;&gt; Did you know that your automatic
transmission lets you manually switch
00:00:12.533 --> 00:00:13.173
gears too?
00:00:13.173 --> 00:00:16.583
In fact, you can choose from Sport Mode or
SelectShift,
00:00:16.583 --> 00:00:18.653
depending on your driving style.",http://people.csail.mit.edu/rishabhy/split_videos/Drive vs. Sport Mode _ Ford How-To _ Ford-7I38idrdK2E_seg1.mp4,What does your automatic transmission also let you do?
v_97_2,q_17_v_97_2,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"00:00:12.535 --> 00:00:17.192
Using your parking brake is a lot like
using a window switch, to set it,
00:00:17.192 --> 00:00:21.325
make sure your foot is on the brake
pedal and pull the switch up.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg2.mp4,How does one use the parking break?
v_97_3,q_2_v_97_3,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"00:00:21.325 --> 00:00:25.154
To release it make sure your
foot is on the brake, and
00:00:25.154 --> 00:00:28.647
the ignition is on,
then push the switch down.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg3.mp4,What are the steps for proper releasing?
v_78_4,q_13_v_78_4,Child Tether LATCH System Help Guide _ Ford How-To _ Ford-4tUQ6xsTLKA,"00:00:44.190 --> 00:00:46.160
Now, let me show you how it works.
00:00:46.160 --> 00:00:50.420
The LATCH system consists of three
anchor points to secure your child seat.
00:00:50.420 --> 00:00:54.850
The two lower anchors in the seat bite,
where the back and the seat cushion meet.
00:00:54.850 --> 00:00:58.860
And the top tether anchor on the back
of or behind the vehicle seat, here.
00:01:00.520 --> 00:01:04.110
Attach the metal connectors on
the bottom of your child seat, remember,
00:01:04.110 --> 00:01:08.320
the ones that are either rigid or
on a strap, to the anchors,
00:01:08.320 --> 00:01:11.350
which may be marked with
a child seat symbol, here.
00:01:11.350 --> 00:01:12.870
If your seat has straps,
00:01:12.870 --> 00:01:16.060
tighten them by pulling up until
the seat is secure and doesn't move.
00:01:16.060 --> 00:01:19.780
If your clips are on a rigid attachment,
push your seat back and
00:01:19.780 --> 00:01:23.270
forth after you've attached it,
to make sure it doesn't move.
00:01:23.270 --> 00:01:27.190
Once you've installed your child seat with
the lower anchors of the latch system,
00:01:27.190 --> 00:01:31.910
attach the top tether strap under the head
rest, or over the top of the head
00:01:31.910 --> 00:01:36.010
restraint, if it's not adjustable or
removable, and tighten the strap.",http://people.csail.mit.edu/rishabhy/split_videos/Child Tether LATCH System Help Guide _ Ford How-To _ Ford-4tUQ6xsTLKA_seg4.mp4,How do you secure your child seat using the anchors? 
v_104_6,q_13_v_104_6,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"00:01:37.610 --> 00:01:40.350
Your vehicle also has
something called side sensing.
00:01:40.350 --> 00:01:44.550
It's an enhancement to your forward and
reverse sensing systems that uses a chime
00:01:44.550 --> 00:01:48.420
and a visual diagram display on your
touchscreen with red, yellow, and green
00:01:48.420 --> 00:01:52.160
highlights to indicate where the closest
object to your vehicle is detected.
00:01:52.160 --> 00:01:54.880
Red indicates the closest,
and green the farthest away.
00:01:56.054 --> 00:01:57.543
Any questions?
00:01:57.543 --> 00:01:59.036
Go to FordOwner.com.
00:01:59.036 --> 00:02:09.036
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg6.mp4,How does the Side Sensor functions?
v_20_1,q_10_v_20_1,60_40 Split Fold-Down Rear Seat Backs _ Ford How-To _ Ford-eBdnZEs9Iw4,"WEBVTT
Kind: captions
Language: en
00:00:00.348 --> 00:00:05.553
[MUSIC]
00:00:05.553 --> 00:00:07.440
Can these seat backs be folded down?
00:00:09.560 --> 00:00:11.150
&gt;&gt; Can I fold down just one side?
00:00:13.200 --> 00:00:15.320
&gt;&gt; Did you know that you
can fold down one or
00:00:15.320 --> 00:00:17.780
both of the rear seat
backs in your vehicle?
00:00:17.780 --> 00:00:21.680
And that's helpful when carrying
longer items like skis or golf bags.
00:00:21.680 --> 00:00:23.740
Here's how to do it.
00:00:23.740 --> 00:00:27.110
Find the release on top of the seat
back you want to fold down.
00:00:27.110 --> 00:00:31.715
Then, just push or pull up to release
the seat back and fold it down.
00:00:31.715 --> 00:00:35.235
Do the same thing on the other side
if you want to fold them both down.
00:00:35.235 --> 00:00:38.175
You'll get a full pass through
from the trunk that way.
00:00:38.175 --> 00:00:42.601
And for your convenience, the 2013 Fusion
Hybrid battery has been moved to the floor
00:00:42.601 --> 00:00:45.349
of the trunk, so
it won't block the pass through.
00:00:45.349 --> 00:00:47.900
And there's a clip that holds
your safety belts in place, so
00:00:47.900 --> 00:00:51.305
they won't get caught behind
when folding your seat back.
00:00:51.305 --> 00:00:52.395
Any questions?
00:00:52.395 --> 00:00:53.862
Go to FordOwner.com.
00:00:53.862 --> 00:00:54.529
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/60_40 Split Fold-Down Rear Seat Backs _ Ford How-To _ Ford-eBdnZEs9Iw4_seg1.mp4,Where is the release button located to but the seat backs down?
v_73_4,q_12_v_73_4,Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0,"00:00:47.945 --> 00:00:52.325
For added convenience, there's also a LED
cargo light to help illuminate the rear
00:00:52.325 --> 00:00:54.570
area when hitching a trailer at night.
00:00:54.570 --> 00:00:58.196
Just press the button located to
the left of the headlamp control, here,
00:00:58.196 --> 00:00:58.906
to turn it on.
00:00:58.906 --> 00:01:03.220
Or the light button located
in the rear box, here.",http://people.csail.mit.edu/rishabhy/split_videos/Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0_seg4.mp4,What does the button in the rear box do?
v_74_1,q_20_v_74_1,Slide-On-Rod Sun Visor _ Ford How-To _ Ford-8G2h0IrM51Y,"WEBVTT
Kind: captions
Language: en
00:00:00.405 --> 00:00:05.194
[MUSIC]
00:00:05.194 --> 00:00:09.670
Your vehicle may have a convenient feature
that you'll find helpful on sunny days.
00:00:09.670 --> 00:00:13.960
It's called the slide on rod sun visor
extension, and it adds an extra few inches
00:00:13.960 --> 00:00:17.200
to your sun visor arm to help
block the sunlight better.
00:00:17.200 --> 00:00:18.960
It's easy to use.
00:00:18.960 --> 00:00:21.650
Just rotate the visor toward
your side window, and
00:00:21.650 --> 00:00:23.610
pull it toward the rear
of the car to extend it.
00:00:24.730 --> 00:00:28.070
Then, push it back into
place to retract it.
00:00:28.070 --> 00:00:29.220
Any questions?
00:00:29.220 --> 00:00:30.742
Go to FordOwner.com.
00:00:30.742 --> 00:00:40.742
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Slide-On-Rod Sun Visor _ Ford How-To _ Ford-8G2h0IrM51Y_seg1.mp4,Does it block sunlight from the side?
v_94_4,q_3_v_94_4,Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg,"00:00:59.665 --> 00:01:03.545
To access it use the five-way switch on
the left side of your steering wheel.
00:01:03.545 --> 00:01:06.595
Scroll to acceleration timer and
press okay.
00:01:06.595 --> 00:01:10.685
The acceleration timer also has
the ability to begin automatically, or
00:01:10.685 --> 00:01:12.305
use the built-in countdown start.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg_seg4.mp4,what has the ability to begin automatically?
v_11_2,q_7_v_11_2,Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM,"00:00:29.510 --> 00:00:32.320
Electric range is the estimated
distance you can travel
00:00:32.320 --> 00:00:35.280
while in plug-in power
mode with the engine off.
00:00:35.280 --> 00:00:38.180
This range is based on
calculations determined by
00:00:38.180 --> 00:00:43.090
the amount of energy stored in the battery
and the energy being used while driving.",http://people.csail.mit.edu/rishabhy/split_videos/Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM_seg2.mp4,What is the electric range in the car indication?
v_62_3,q_4_v_62_3,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:00:37.235 --> 00:00:40.425
You can also drive your car if
it's been started remotely.
00:00:40.425 --> 00:00:43.815
With the car already running,
just press the brake and
00:00:43.815 --> 00:00:48.110
push the ENGINE START STOP button or
turn the key and you're ready to drive.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg3.mp4,HOW MUCH DOES IT COST
v_9_7,q_5_v_9_7,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"00:01:08.050 --> 00:01:11.350
Here, you'll also see the park distance
control alert in the upper right corner.
00:01:12.360 --> 00:01:15.120
Press it again for
a split view of what's behind you.
00:01:15.120 --> 00:01:19.190
Split view will allow you to see cross
traffic or cars coming from either side
00:01:19.190 --> 00:01:22.218
and that can be helpful when you're
backing out of a parking space.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg7.mp4,What is the use of split view?
v_62_3,q_6_v_62_3,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:00:37.235 --> 00:00:40.425
You can also drive your car if
it's been started remotely.
00:00:40.425 --> 00:00:43.815
With the car already running,
just press the brake and
00:00:43.815 --> 00:00:48.110
push the ENGINE START STOP button or
turn the key and you're ready to drive.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg3.mp4,When should you use a key to start the car?
v_101_5,q_12_v_101_5,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:00:54.680 --> 00:00:57.700
The green area of the gauge
represents miles per charge
00:00:57.700 --> 00:01:00.590
that is greater than the rated value for
your vehicle.
00:01:00.590 --> 00:01:01.640
Still with me?
00:01:01.640 --> 00:01:02.740
Great.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg5.mp4,What does the miles per charge mean?
v_70_3,q_1_v_70_3,SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0,"00:00:35.750 --> 00:00:37.500
With your gear shift lever in D,
00:00:37.500 --> 00:00:41.000
press the minus button to activate
progressive range selection.
00:00:41.000 --> 00:00:43.490
When you do,
you'll see the available gears
00:00:43.490 --> 00:00:47.150
as well as the current gear
indicated on the instrument cluster.
00:00:47.150 --> 00:00:51.350
So, if you press the minus button once,
it will lock out sixth gear.
00:00:51.350 --> 00:00:54.230
And press it again to lock out fifth,
and so on.
00:00:54.230 --> 00:00:57.640
Once you lock out gears,
only the available gears will be shown and
00:00:57.640 --> 00:00:59.960
your transmission will
automatically shift between them.
00:01:01.000 --> 00:01:03.950
The unlocked gears will automatically
reappear in the display
00:01:03.950 --> 00:01:05.070
when you restart your vehicle.
00:01:06.580 --> 00:01:09.170
To unlock a gear,
just press the plus button.",http://people.csail.mit.edu/rishabhy/split_videos/SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0_seg3.mp4,What happens when you press the minus button once & what happens when you press it twice?
v_62_7,q_19_v_62_7,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:01:48.030 --> 00:01:51.500
One more thing, if you want to
cancel remote start at any time,
00:01:51.500 --> 00:01:53.564
just press the 2x icon on your remote.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg7.mp4,What is the objective of this video demonstration?
v_14_5,q_5_v_14_5,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:35.175 --> 00:01:39.150
Great, then here are fewer other
tips that you might find helpful.
00:01:39.150 --> 00:01:42.150
To program a transmitter that was
previously linked to another home link
00:01:42.150 --> 00:01:46.030
system, press and hold the HomeLink button
you want to control your garage door
00:01:46.030 --> 00:01:48.130
until the indicator light starts to flash.
00:01:48.130 --> 00:01:51.420
Without letting go of the button,
turn the ignition on in you car and
00:01:51.420 --> 00:01:52.890
your programming should be complete.
00:01:54.170 --> 00:01:54.844
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg5.mp4,How to program a transmitter to a Home link system?
v_95_3,q_15_v_95_3,EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI,"00:00:41.700 --> 00:00:45.715
One more thing: vehicles equipped with
EcoSelect will also get the benefits of
00:00:45.715 --> 00:00:49.360
EcoCruise, which helps maximize economy
while driving on hilly roadways,
00:00:49.360 --> 00:00:52.974
where the vehicle may temporarily lose a
small amount of speed while going uphill.",http://people.csail.mit.edu/rishabhy/split_videos/EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI_seg3.mp4,What does 'eco-select' do for the vehicle? 
v_16_1,q_9_v_16_1,USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c,"WEBVTT
Kind: captions
Language: en
00:00:00.402 --> 00:00:05.051
[MUSIC]
00:00:05.051 --> 00:00:08.482
You might be interested to know that
your vehicle has USB charging ports that
00:00:08.482 --> 00:00:10.360
are now capable of charging tablets, and
00:00:10.360 --> 00:00:13.750
know just how much power to supply
to fully charge your device.
00:00:13.750 --> 00:00:15.380
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c_seg1.mp4,Can the USB ports charge tablets?
v_1_3,q_8_v_1_3,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:00:28.040 --> 00:00:32.560
While you're in park, neutral, or drive,
press the camera button above the CD slot
00:00:32.560 --> 00:00:35.920
once to see either a front, normal view,
which gives you an image of
00:00:35.920 --> 00:00:39.620
what's directly in front of you,
or again, for a front split-view,
00:00:39.620 --> 00:00:42.720
which gives you a 180 degree extended
view of what's in front of you.
00:00:43.750 --> 00:00:46.900
That can be helpful, as it gives you added
visibility when you're pulling out of
00:00:46.900 --> 00:00:50.450
a driveway, street, parking spot,
or while maneuvering.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg3.mp4,Why might be using the camera helpful?
v_16_2,q_1_v_16_2,USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c,"00:00:15.380 --> 00:00:18.340
You may have a USB smart charge
port located in the lower
00:00:18.340 --> 00:00:21.120
storage compartment in the central stack,
here.
00:00:21.120 --> 00:00:25.360
To open the storage compartment, just
press in on the chrome bar and let go.",http://people.csail.mit.edu/rishabhy/split_videos/USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c_seg2.mp4,when the usb connector with the car display
v_26_4,q_22_v_26_4,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:01:55.850 --> 00:01:59.360
Now, I'm going to tell you how to place
the checkered sticker I just mentioned.
00:01:59.360 --> 00:02:03.473
The sticker acts as a target with
the Pro Trailer Backup Assist feature and
00:02:03.473 --> 00:02:07.537
rear-view camera used to track which
direction the trailer is moving.
00:02:07.537 --> 00:02:09.147
Take the checkered target sticker and
00:02:09.147 --> 00:02:11.419
measurement card with you
to the rear of the vehicle.
00:02:11.419 --> 00:02:15.521
You want to place the sticker within 7 to
22 inches from the center of the trailer
00:02:15.521 --> 00:02:16.198
hitch ball.
00:02:16.198 --> 00:02:19.879
You'll need to make sure to place the
sticker on a flat horizontal service that
00:02:19.879 --> 00:02:21.681
is visible by the rear-view camera.
00:02:21.681 --> 00:02:24.369
This is where an assistant
would be helpful.
00:02:24.369 --> 00:02:28.192
One the sticker is in place, you'll
need to use your tape measure to get and
00:02:28.192 --> 00:02:29.841
record several measurements.",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg4.mp4,Where should I place the sticker?
v_105_2,q_15_v_105_2,Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs,"00:00:13.280 --> 00:00:14.500
For your convenience,
00:00:14.500 --> 00:00:19.130
built in upfitter switches have been moved
to the overhead console for easy access.
00:00:19.130 --> 00:00:23.000
Plus, we've increased the number
of switches from four to six.
00:00:23.000 --> 00:00:27.292
So now, you have more capability to
control components, such as winches,
00:00:27.292 --> 00:00:29.580
electric spreaders, lights and more.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs_seg2.mp4,What types of components can you control from the built-in upfitter switches?
v_68_2,q_6_v_68_2,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:09.330 --> 00:00:13.670
Let me explain. Selectable Driving Mode
instantly modifies the electronic
00:00:13.670 --> 00:00:17.230
stability control system and traction
control, which help maintain your vehicle's
00:00:17.230 --> 00:00:20.170
command of the road in poor conditions,
or high performance driving.
00:00:21.280 --> 00:00:24.220
It also enhances throttle response for
quick acceleration,
00:00:24.220 --> 00:00:29.170
crisper transmission shift points,
and finally steering effort and feel.
00:00:29.170 --> 00:00:32.270
Together the selectable driving
mounts automatically tailor your
00:00:32.270 --> 00:00:35.290
vehicles performance to
the mode you've selected.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg2.mp4,Can I change the mode while driving in smooth straight road?
v_1_9,q_3_v_1_9,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:01:44.780 --> 00:01:48.390
Keep in mind, you can also use the zoom
button on the touch screen to get a closer
00:01:48.390 --> 00:01:49.960
view of an image behind your vehicle.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg9.mp4,When is manual zoom available?
v_31_2,q_13_v_31_2,How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA,"00:00:13.370 --> 00:00:15.540
Once you've input
the correct measurements and
00:00:15.540 --> 00:00:18.270
placed the sticker as explained
in the how to set up video.
00:00:19.570 --> 00:00:21.130
When you shift into reverse,
00:00:21.130 --> 00:00:25.170
press the Camera button to expand
the menu options on the display screen.
00:00:25.170 --> 00:00:28.420
Then press the Trailer icon and
select the trailer you want.
00:00:28.420 --> 00:00:34.030
You will then see the camera view on
the side where your trailer is moving,
00:00:34.030 --> 00:00:36.300
or both sides when the trailer
is directly behind you.
00:00:37.360 --> 00:00:41.960
Auto mode, which is the default mode,
changes views with the trailer direction.",http://people.csail.mit.edu/rishabhy/split_videos/How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA_seg2.mp4,What icon do you press after you press the camera button?
v_43_6,q_16_v_43_6,Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I,"00:01:28.460 --> 00:01:32.470
Once conditions are favorable for the
system to work, the lines will turn green.
00:01:32.470 --> 00:01:34.270
This means it's ready to go.",http://people.csail.mit.edu/rishabhy/split_videos/Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I_seg6.mp4,"what information can be attain ,when the lines turn green?"
v_77_1,q_15_v_77_1,Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.298
[MUSIC]
00:00:05.298 --> 00:00:08.694
Did you know that the charge
port door on Ford Fusion Energy,
00:00:08.694 --> 00:00:13.635
C-MAX Energi and Focus Electric can be
opened with a simple press of your finger?
00:00:13.635 --> 00:00:15.175
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug_seg1.mp4,Can the charge port door be opened with a single press?
v_97_2,q_18_v_97_2,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"00:00:12.535 --> 00:00:17.192
Using your parking brake is a lot like
using a window switch, to set it,
00:00:17.192 --> 00:00:21.325
make sure your foot is on the brake
pedal and pull the switch up.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg2.mp4,What two elements of the car interior does one use when parking?
v_94_6,q_7_v_94_6,Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg,"00:01:24.640 --> 00:01:28.230
Countdown provides a racing
Christmas tree style start timer.
00:01:28.230 --> 00:01:31.480
To use it, scroll to accelerator
timer in the track apps menu,
00:01:31.480 --> 00:01:33.670
and follow the prompts.
00:01:33.670 --> 00:01:36.800
Colors will flash in half
second intervals: yellow,
00:01:36.800 --> 00:01:38.080
green, red.
00:01:38.080 --> 00:01:42.550
If the driver accelerates early the light
will turn red indicating a false start,
00:01:42.550 --> 00:01:43.730
and no data will be recorded.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg_seg6.mp4,What does a red light indicate?
v_82_1,q_11_v_82_1,SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:06.036
[MUSIC]
00:00:06.036 --> 00:00:10.262
Did you know the available voice activated
SYNC 3, has been designed with enhanced
00:00:10.262 --> 00:00:13.835
technology to provide high performace
connectivity between you, and
00:00:13.835 --> 00:00:16.070
the world outside of your vehicle?
00:00:16.070 --> 00:00:17.540
Let me tell you about that.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek_seg1.mp4,Can the new Sync3 be used with voice control?
v_1_2,q_14_v_1_2,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:00:17.120 --> 00:00:20.590
For starters, there is a camera mounted in
the front grille that gives you additional
00:00:20.590 --> 00:00:23.670
assistance while you're driving
forward at low speeds by showing you
00:00:23.670 --> 00:00:26.890
what's in front of you and helping you
avoid any obstacles that are in your way.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg2.mp4,What can the camera help you do?
v_69_1,q_9_v_69_1,BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78,"WEBVTT
Kind: captions
Language: en
00:00:00.279 --> 00:00:04.070
[MUSIC]
00:00:04.070 --> 00:00:07.650
Your vehicle may be equipped with the
feature that is designed to help alert you
00:00:07.650 --> 00:00:11.825
when a vehicle is in your blind spot while
travelling with or without a trailer.
00:00:11.825 --> 00:00:14.510
It can also alert you of
vehicles approaching when backing
00:00:14.510 --> 00:00:16.280
out of a parking space.
00:00:16.280 --> 00:00:17.860
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78_seg1.mp4,Does this vehicle have alerts when backing out of a parking place?
v_69_3,q_10_v_69_3,BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78,"00:00:26.290 --> 00:00:28.460
When a vehicle enters into
a lane to the right or
00:00:28.460 --> 00:00:33.215
left, BLIS warns you with a solid light
on the corresponding side view mirror.
00:00:33.215 --> 00:00:36.115
The light will stay on until the vehicle
has moved out of your blind spot.
00:00:37.155 --> 00:00:39.805
Also, whenever you
activate your turn signal,
00:00:39.805 --> 00:00:42.995
if a vehicle is within the blind
spot zone, BLIS will give you
00:00:42.995 --> 00:00:46.465
a flashing light warning on
the corresponding side view mirror.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78_seg3.mp4,What does bliss do when a car moves into the right or left lane?
v_55_2,q_15_v_55_2,Auto Start-Stop Technology - Ford Cars and SUV's  _ Ford How-To _ Ford-h035M-OTo7w,"00:00:14.600 --> 00:00:17.130
Auto Start-Stop technology is always on
00:00:17.130 --> 00:00:20.450
unless you turn it off by pushing
the Auto Start-Stop off button.
00:00:20.450 --> 00:00:23.760
So, it will be active every
time you start your vehicle.
00:00:23.760 --> 00:00:25.390
When you put your foot
on the brake pedal and
00:00:25.390 --> 00:00:29.625
come to a full start, like at a red light,
your engine automatically shuts off.
00:00:29.625 --> 00:00:31.530
You might not even notice it.
00:00:31.530 --> 00:00:34.720
But a light on the instrument cluster
will let you know that it's off.
00:00:34.720 --> 00:00:36.920
And, once you take your
foot off the brake pedal,
00:00:36.920 --> 00:00:40.240
your car automatically
restarts without any delay.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Start-Stop Technology - Ford Cars and SUV's  _ Ford How-To _ Ford-h035M-OTo7w_seg2.mp4,Is there any delay when the engine restarts?
v_33_10,q_3_v_33_10,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:02:11.050 --> 00:02:15.020
And one more thing, If you wish to
change to the conventional cruise mode,
00:02:15.020 --> 00:02:19.220
go to the menu settings on your instrument
cluster and select Cruise Control and
00:02:19.220 --> 00:02:20.110
then choose Normal.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg10.mp4,How do you change to conventional cruise mode?
v_8_3,q_6_v_8_3,F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ,"00:00:30.510 --> 00:00:34.670
You can also see your towing status, as
well as towing information like whether or
00:00:34.670 --> 00:00:37.703
not your trailer is connected and
a connection checklist.
00:00:37.703 --> 00:00:40.790
You can also access gain,
pitch, steering angle and
00:00:40.790 --> 00:00:44.950
trailer information for
up to ten trailers under the towing tab.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ_seg3.mp4,Can we access the trailor information using the display?
