video_id,question_id,video_name,video_trans,video_link,question
v_106_2,q_20_v_106_2,Explorer Trailer Hitch Cover Removal _ Ford How-To _ Ford-83YuRtOT7_Q,"00:00:16.060 --> 00:00:20.200
To remove the panel, place your hand
underneath the center of the panel and
00:00:20.200 --> 00:00:22.040
feel for the recess.
00:00:22.040 --> 00:00:24.830
Now, just lift up and pull out.
00:00:24.830 --> 00:00:28.170
Once the bottom becomes unlatched
from the side of the panel,
00:00:28.170 --> 00:00:31.550
place your fingers behind and
gently pull it off.
00:00:31.550 --> 00:00:32.239
It's that simple.",http://people.csail.mit.edu/rishabhy/split_videos/Explorer Trailer Hitch Cover Removal _ Ford How-To _ Ford-83YuRtOT7_Q_seg2.mp4,How do I remove the back panel on my vehicle?
v_5_7,q_3_v_5_7,F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550,"00:01:28.040 --> 00:01:30.508
To set a separate temperature for
the front passenger side,
00:01:30.508 --> 00:01:35.360
press the dual-zone button or just turn
the knob to activate Dual-Zone control,
00:01:35.360 --> 00:01:38.370
and adjust the temperature for
the passenger side.
00:01:38.370 --> 00:01:40.340
An amber light will illuminate
to let you know it's on.
00:01:40.340 --> 00:01:44.270
And you'll see the temperature displayed
in the upper right corner of the screen.
00:01:44.270 --> 00:01:46.560
But, the driver's
temperature will not change.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550_seg7.mp4,how to set a separate temperature for the front passenger side?
v_63_3,q_3_v_63_3,Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c,"00:00:26.460 --> 00:00:29.570
To lock your doors, simply press
the sensor on the door handle for
00:00:29.570 --> 00:00:30.890
about a half a second.
00:00:30.890 --> 00:00:33.470
It'll have ridges or
a square sensor like this.
00:00:34.530 --> 00:00:36.300
When you hear them click,
you'll know they're locked.
00:00:37.450 --> 00:00:41.090
Or you can press the lock/unlock
button on the inside door panel
00:00:41.090 --> 00:00:44.280
before closing the door and
it will automatically lock.",http://people.csail.mit.edu/rishabhy/split_videos/Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c_seg3.mp4,How long do you need to hold the button on the door handle to lock the doors?
v_64_3,q_1_v_64_3,Reverse Lock-Out Pull Ring _ Ford How-To _ Ford-6WJlQFNhowI,"00:00:44.679 --> 00:00:45.591
And one more thing.
00:00:45.591 --> 00:00:50.590
If for any reason it doesn't engage
reverse gear, press the clutch pedal down,
00:00:50.590 --> 00:00:55.532
take it out of gear, release the clutch
pedal, then repeat the process again.",http://people.csail.mit.edu/rishabhy/split_videos/Reverse Lock-Out Pull Ring _ Ford How-To _ Ford-6WJlQFNhowI_seg3.mp4,What is the first step if the car doesn't engage reverse gear?
v_27_1,q_18_v_27_1,How to Use Pro Trailer Backup Assist  _ Ford How-To _ Ford-GZQFXF_db7g,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.323
[MUSIC]
00:00:04.323 --> 00:00:07.842
Did you know your vehicle may be equipped
with a convenient feature that helps make
00:00:07.842 --> 00:00:10.070
maneuvering a trailer in reverse easy?
00:00:10.070 --> 00:00:12.320
It's called Pro Trailer Backup Assist.
00:00:12.320 --> 00:00:13.590
Let me tell you about it.
00:00:13.590 --> 00:00:15.940
Whether you're backing
a trailer into a job site or
00:00:15.940 --> 00:00:20.930
launching a boat, if you can turn a knob,
you can now back up your trailer with ease.
00:00:20.930 --> 00:00:23.630
Which means, whichever direction
you want your trailer to go,
00:00:23.630 --> 00:00:27.640
just turn the knob in that direction and
the system will take over the steering,
00:00:27.640 --> 00:00:30.770
instead of having to turn the wheel
in the opposite direction.
00:00:30.770 --> 00:00:34.150
To use it, press the center button on
the Pro Trailer Backup Assist knob.
00:00:34.150 --> 00:00:36.660
A list of available trailers will appear.
00:00:36.660 --> 00:00:37.840
Choose the one you want and
00:00:37.840 --> 00:00:40.990
the Pro Trailer Backup Assist
will attempt to locate it.
00:00:40.990 --> 00:00:44.010
Once the targeting sticker is
located by the rearview camera,
00:00:44.010 --> 00:00:47.170
the screen will prompt you to
shift into reverse to activate it.
00:00:47.170 --> 00:00:50.450
Then follow the prompts displayed
on the information screen.
00:00:50.450 --> 00:00:52.390
With your hands off the steering wheel,
00:00:52.390 --> 00:00:55.820
use the Pro Trailer Backup Assist
knob to steer the trailer.
00:00:55.820 --> 00:00:59.730
Turn the knob left, or counter-clockwise,
when you want the rear of the trailer to
00:00:59.730 --> 00:01:04.340
go to the left, and right,
clockwise, to go right.
00:01:04.340 --> 00:01:07.070
You should also make it a habit
to use your side view mirrors
00:01:07.070 --> 00:01:10.230
as your primary visual aid
while maneuvering the trailer.
00:01:10.230 --> 00:01:14.190
Once the trailer is moving in
the direction you want, release the knob.
00:01:14.190 --> 00:01:17.450
Keep in mind, you may need to make
small adjustments with the knob to
00:01:17.450 --> 00:01:20.060
keep the trailer moving
along the desired path.
00:01:20.060 --> 00:01:23.820
As soon as the knob is either released or
turned back to the center position,
00:01:23.820 --> 00:01:26.132
the vehicle will follow
the trailer's path.
00:01:26.132 --> 00:01:28.660
You'll need to control the accelerator and
brakes.
00:01:28.660 --> 00:01:29.712
Any questions?
00:01:29.712 --> 00:01:31.599
Go to Owner.Ford.com.
00:01:31.599 --> 00:01:41.599
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/How to Use Pro Trailer Backup Assist  _ Ford How-To _ Ford-GZQFXF_db7g_seg1.mp4,What is the correct direction I need to turn the knob if I want to go right?
v_73_1,q_17_v_73_1,Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.555
[MUSIC]
00:00:04.555 --> 00:00:07.496
Your vehicle may be equipped with
a convenient camera that can be
00:00:07.496 --> 00:00:10.000
helpful when hooking up a trailer and
more.
00:00:10.000 --> 00:00:11.200
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0_seg1.mp4,What is the full form of CHMSL?
v_30_6,q_14_v_30_6,Accessing the Vehicle Jack _ Ford How-To _ Ford-IAooaKIXe_U,"00:01:19.241 --> 00:01:23.369
For the the rear tires,
place it under the rear axle, like this.",http://people.csail.mit.edu/rishabhy/split_videos/Accessing the Vehicle Jack _ Ford How-To _ Ford-IAooaKIXe_U_seg6.mp4,What is being placed under the tire?
v_82_2,q_13_v_82_2,SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek,"00:00:17.540 --> 00:00:21.110
An easy to read colorful homescreen
conveniently displays the phone and
00:00:21.110 --> 00:00:22.330
audio features.
00:00:22.330 --> 00:00:26.810
As well as new available navigation
screen, with a convientant swipe and
00:00:26.810 --> 00:00:29.808
pinch to zoom feature,
similar to your smart phone.
00:00:29.808 --> 00:00:33.160
And a redesigned feature bar is now
present along the bottom of the touch
00:00:33.160 --> 00:00:36.540
screen for a simple,
straightforward user experience.
00:00:36.540 --> 00:00:40.670
Keep in mind, if the feature menu bar
retracts below the display screen,
00:00:40.670 --> 00:00:44.270
you can simply touch the controls button
on the bottom left of the screen, here.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek_seg2.mp4,What are the specialties of navigation feature?
v_26_2,q_10_v_26_2,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:00:17.290 --> 00:00:20.540
Before you begin, you'll need a few
things to help with the setup.
00:00:20.540 --> 00:00:25.230
Your supplied quick start setup guide with
measurement card, a tape measure, a pen or
00:00:25.230 --> 00:00:29.490
pencil, an assistant to help out if needed
as well as the checkered sticker that
00:00:29.490 --> 00:00:32.110
comes with your guide which
I'll tell you about later.",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg2.mp4,How many things do you need before you start the setup?
v_17_4,q_20_v_17_4,6-Speed SelectShift Automatic Transmission _ Ford How-To _ Ford-h0mpG7CSWgc,"00:00:40.590 --> 00:00:43.575
Keep in mind, even though you
are manually changing gears,
00:00:43.575 --> 00:00:45.910
SelectShift will automatically
make some shifts for
00:00:45.910 --> 00:00:50.190
you, if your enter speed is to high,
or if your RPMs are too low.
00:00:50.190 --> 00:00:52.970
And once you've gone into Sport Mode,
00:00:52.970 --> 00:00:55.470
your car will stay there until
you shift back to Drive Mode.",http://people.csail.mit.edu/rishabhy/split_videos/6-Speed SelectShift Automatic Transmission _ Ford How-To _ Ford-h0mpG7CSWgc_seg4.mp4,How long does your car stay in select shift?
v_26_6,q_16_v_26_6,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:03:07.000 --> 00:03:09.700
Now, I'm going to tell you how to input
the measurements into the system's
00:03:09.700 --> 00:03:10.640
information display.
00:03:11.720 --> 00:03:15.190
To input the measurements you recorded
outside the vehicle, use the up and
00:03:15.190 --> 00:03:18.540
down arrows on the five-way switch on
the left side of the steering wheel
00:03:18.540 --> 00:03:21.130
to increase or
decrease the numbers as needed.
00:03:21.130 --> 00:03:24.444
Like this,
then OK to confirm each measurement and
00:03:24.444 --> 00:03:26.769
to move on to the next measurement.
00:03:26.769 --> 00:03:28.618
Once you've added the last measurement,
00:03:28.618 --> 00:03:31.761
the information display will show
you all of the entered measurements.
00:03:31.761 --> 00:03:35.591
If correct, select Confirm and hit OK.
00:03:35.591 --> 00:03:39.573
Once you've confirmed the measurements,
the system will automatically search for
00:03:39.573 --> 00:03:42.172
the sticker target and
highlight it with a red circle and
00:03:42.172 --> 00:03:44.391
the message will ask if
the sticker is circled.
00:03:44.391 --> 00:03:47.495
If it is, select yes to confirm.
00:03:47.495 --> 00:03:50.762
You'll get a confirmation message
letting you know setup is complete and
00:03:50.762 --> 00:03:51.927
measurements are saved.
00:03:51.927 --> 00:03:54.753
If you don't see the sticker circled,
select no.
00:03:54.753 --> 00:03:57.201
Make sure the measurements are correct and
that the trailer and
00:03:57.201 --> 00:03:59.115
vehicle are positioned straight.
00:03:59.115 --> 00:04:03.779
Finally, you'll need to drive the vehicle
straightforward between 4 and 25 miles per
00:04:03.779 --> 00:04:07.844
hour as directed until you get a message
confirming calibration is complete.
00:04:07.844 --> 00:04:08.911
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg6.mp4,How do you complete calibration?
v_85_3,q_1_v_85_3,Customer-Placed Trailer Camera _ Ford How-To _ Ford-ylZSsi3RHqs,"00:00:35.700 --> 00:00:38.331
Once installed, when shifted into reverse,
00:00:38.331 --> 00:00:42.858
pressing the auxiliary button on your
Sync 3 touchscreen turns the camera on.
00:00:42.858 --> 00:00:45.430
A rear view image will then appear
on your center console display.
00:00:45.430 --> 00:00:48.532
The camera will turn off when
shifted out of reverse, or
00:00:48.532 --> 00:00:51.910
when another camera view is
selected from the touch screen.",http://people.csail.mit.edu/rishabhy/split_videos/Customer-Placed Trailer Camera _ Ford How-To _ Ford-ylZSsi3RHqs_seg3.mp4,what process turns the camera on?
v_101_3,q_8_v_101_3,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:00:23.520 --> 00:00:27.080
To get to the screen, use the five-way
switch on your steering wheel and
00:00:27.080 --> 00:00:33.070
scroll to Engage, Empower, MyView,
and then Miles/Full Charge.
00:00:33.070 --> 00:00:36.730
This screen will also show up when
you select EV Now mode using the EV
00:00:36.730 --> 00:00:37.640
button here.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg3.mp4,How do you get to miles full charge screen?
v_101_9,q_15_v_101_9,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:01:47.630 --> 00:01:51.520
Followed by the climate control system's
power use, which includes energy for
00:01:51.520 --> 00:01:53.079
the electric heater and AC compressor.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg9.mp4,What does the climate control feature do?
v_1_5,q_13_v_1_5,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:00:59.200 --> 00:01:01.920
There's also a rear view camera,
just above the license plate,
00:01:01.920 --> 00:01:04.260
that works independently from
the one in the front, and
 
00:01:04.260 --> 00:01:07.590
shows what's directly behind
you while you're in reverse.
00:01:07.590 --> 00:01:10.100
Another car icon in the upper
right side of the screen,
00:01:10.100 --> 00:01:13.720
the park distance control display,
also shows up when you're in reverse.
00:01:13.720 --> 00:01:15.290
And uses red, yellow, and
00:01:15.290 --> 00:01:19.380
green indicators to show you where
the closest obstacles detected are.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg5.mp4,Where is the rear view camera located?
v_18_1,q_11_v_18_1,Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:03.786
[MUSIC]
00:00:03.786 --> 00:00:07.924
You may be interested to know that your
Ford has a feature that allows you to open
00:00:07.924 --> 00:00:12.610
and close your lift gate without using
your hands or pressing any buttons.
00:00:12.610 --> 00:00:13.420
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk_seg1.mp4,Does my vehicle have a hands free liftgate?
v_42_1,q_16_v_42_1,Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA,"WEBVTT
Kind: captions
Language: en
00:00:00.026 --> 00:00:04.444
[MUSIC]
00:00:04.444 --> 00:00:08.061
Your vehicle may be equipped with
a feature that enhances how your vehicle
00:00:08.061 --> 00:00:11.794
responds to steering wheel input by
reacting more smoothly at higher speeds
00:00:11.794 --> 00:00:16.010
and reducing steering wheel rotations
to maneuver at lower speeds.
00:00:16.010 --> 00:00:20.580
Plus, when activated, tow/haul mode delays
up shifts and provides engine braking when
00:00:20.580 --> 00:00:24.510
descending hilly roads while towing
a trailer or hauling heavy loads.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA_seg1.mp4,"How does ""Adaptive steering with tow/haul mode"" help when going down hill?"
v_97_1,q_6_v_97_1,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.137
[MUSIC]
00:00:04.137 --> 00:00:07.961
The parking brake in your vehicle is
not only easier to use then a lever or
00:00:07.961 --> 00:00:11.110
a foot pedal,
it also saves you valuable interior space.
00:00:11.110 --> 00:00:12.535
Here's how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg1.mp4,What are the advantages of an electric parking brake?
v_13_5,q_11_v_13_5,Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc,"00:01:16.120 --> 00:01:17.350
Here's one more thing you should know.
00:01:18.500 --> 00:01:21.640
To wash the rear windows push
the stalk away from you.
00:01:21.640 --> 00:01:23.904
The washer will spray for
as long as you push it.
00:01:23.904 --> 00:01:27.710
Any questions go to FordOwner.com.",http://people.csail.mit.edu/rishabhy/split_videos/Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc_seg5.mp4,How do you wash the rear window?
v_23_6,q_19_v_23_6,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:01:54.200 --> 00:01:57.070
To tune into a specific channel
using the touch screen,
00:01:57.070 --> 00:01:58.780
touch the Direct Tune button.
00:01:58.780 --> 00:02:03.200
Then enter the station number using
the number keypad and hit Enter.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg6.mp4,How is the direct channel button used to auto set channels for listening?
v_73_3,q_10_v_73_3,Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0,"00:00:25.708 --> 00:00:28.180
To turn it on, when shifted into reverse,
00:00:28.180 --> 00:00:32.135
a 360 degree view will
display on the center screen.
00:00:32.135 --> 00:00:34.475
Touch the expand button, here.
00:00:34.475 --> 00:00:36.945
Then touch the high-mounted camera button.
00:00:36.945 --> 00:00:40.905
When you do, the image also gives you
a dynamic guideline to help locate
00:00:40.905 --> 00:00:43.585
the center of your vehicle for
lining up a trailer.
00:00:43.585 --> 00:00:47.945
For a closer look, you can zoom in on
the image by touching the + button.",http://people.csail.mit.edu/rishabhy/split_videos/Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0_seg3.mp4,How do you magnify the rear camera view to assure that the trailer is lined up?
v_52_2,q_18_v_52_2,Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg,"00:00:18.830 --> 00:00:19.730
To access it,
00:00:19.730 --> 00:00:24.040
from the home screen touch Apps on your
SYNC 3 touch screen, then Power Flow.
00:00:25.080 --> 00:00:26.710
The power flow screen will appear and
00:00:26.710 --> 00:00:29.240
you'll see your vehicles
current operating status.
00:00:29.240 --> 00:00:36.020
Either idle, hybrid drive, electric
drive or charging high voltage battery.
00:00:36.020 --> 00:00:38.620
Now depending on which status
you're currently running in
00:00:38.620 --> 00:00:41.320
such as electric drive mode
when the engine is off
00:00:41.320 --> 00:00:45.730
you'll see a blue power flow path
indicating which components are in use.
00:00:45.730 --> 00:00:49.360
In this case power from the battery
is being used for accessories like
00:00:49.360 --> 00:00:54.060
the climate control, high voltage electric
heater or air conditioning compressor and
00:00:54.060 --> 00:00:58.500
other low voltage accessories such
as the radio, fans or heated seats.
00:00:58.500 --> 00:01:01.090
You'll also notice power
flowing to the electric motor
00:01:01.090 --> 00:01:02.720
which is driving the wheels.",http://people.csail.mit.edu/rishabhy/split_videos/Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg_seg2.mp4,How many operating statuses are there on the power flow display?
v_103_8,q_9_v_103_8,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:02:52.200 --> 00:02:55.140
By the way for
quicker more efficient charging,
00:02:55.140 --> 00:02:59.510
it's recommended to upgrade to
an available 240 volt charging station.
00:02:59.510 --> 00:03:04.180
This can allow you to fully charge in
one third of the time it takes than with
00:03:04.200 --> 00:03:07.915
the supplied 120 volt charging cord.
Any questions?
00:03:07.915 --> 00:03:09.393
Go to Owner.Ford.com.
00:03:09.393 --> 00:03:19.393
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg8.mp4,"For a quicker, more efficient charging what should you upgrade to?"
v_8_1,q_17_v_8_1,F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ,"WEBVTT
Kind: captions
Language: en
00:00:00.561 --> 00:00:04.450
[MUSIC]
00:00:04.450 --> 00:00:08.296
Your vehicle may have some convenient
features that make connecting a trailer
00:00:08.296 --> 00:00:09.411
and towing it simple.
00:00:09.411 --> 00:00:10.810
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ_seg1.mp4,Can this vehicle be used to tow a trailer?
v_103_7,q_10_v_103_7,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:02:09.570 --> 00:02:13.270
You may also notice that the charge
cord has multiple LED indicators
00:02:13.270 --> 00:02:17.580
to indicate that charging is in progress
or if any problems have occurred.
00:02:17.580 --> 00:02:21.340
When plugged into an AC outlet,
and you see a solid green light,
00:02:21.340 --> 00:02:24.080
power is available, but
vehicle charging has not begun.
00:02:25.470 --> 00:02:27.770
A flashing green light means
the vehicle is charging.
00:02:28.960 --> 00:02:32.270
If you see a flashing
solid red triangle LED,
00:02:32.270 --> 00:02:37.290
a ground fault circuit interrupter fault
or charge cord fault has been detected.
00:02:37.290 --> 00:02:41.610
However, if at any time you see a flashing
amber LED light in the shape of an outlet
00:02:41.610 --> 00:02:46.020
plug, that means high temperature
at the AC plug has been detected.
00:02:46.020 --> 00:02:48.610
Have the outlet checked by
a qualified electrician and
00:02:48.610 --> 00:02:50.839
make sure the AC plug fits
firmly into the outlet.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg7.mp4,What does a flashing LED light means?
v_94_2,q_17_v_94_2,Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg,"00:00:12.040 --> 00:00:14.290
First, let's talk about the accelerometer.
00:00:14.290 --> 00:00:16.080
It's part of the Track Apps feature.
00:00:16.080 --> 00:00:19.410
Using the five-way switch on the left
side of your steering wheel,
00:00:19.410 --> 00:00:21.410
select Track Apps in the Main Menu.
00:00:21.410 --> 00:00:23.822
Accelerometer, and press OK.
00:00:23.822 --> 00:00:27.630
The accelerometer displays
the vehicle's rate of acceleration, or
00:00:27.630 --> 00:00:30.672
deceleration on a virtual
gauge in the cluster, here.
00:00:30.672 --> 00:00:34.035
A red indicator dot in the center of
the gauge indicates the vehicle's
00:00:34.035 --> 00:00:37.630
longitudinal, and
latitudinal acceleration in real time.
00:00:37.630 --> 00:00:39.720
And updates it constantly.
00:00:39.720 --> 00:00:43.110
The numbers on the outside of the ring
represent the maximum accelerations
00:00:43.110 --> 00:00:44.580
since the last reset values.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg_seg2.mp4,Where do I go in the apps menu to access the accelerometer? 
v_82_2,q_15_v_82_2,SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek,"00:00:17.540 --> 00:00:21.110
An easy to read colorful homescreen
conveniently displays the phone and
00:00:21.110 --> 00:00:22.330
audio features.
00:00:22.330 --> 00:00:26.810
As well as new available navigation
screen, with a convientant swipe and
00:00:26.810 --> 00:00:29.808
pinch to zoom feature,
similar to your smart phone.
00:00:29.808 --> 00:00:33.160
And a redesigned feature bar is now
present along the bottom of the touch
00:00:33.160 --> 00:00:36.540
screen for a simple,
straightforward user experience.
00:00:36.540 --> 00:00:40.670
Keep in mind, if the feature menu bar
retracts below the display screen,
00:00:40.670 --> 00:00:44.270
you can simply touch the controls button
on the bottom left of the screen, here.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek_seg2.mp4,What are the things displayed on the colored home screen of the car?
v_66_2,q_19_v_66_2,SecuriCode Invisible Keypad Owner Guide _ Ford How-To _ Ford-fAfBR_UIK4Q,"00:00:16.501 --> 00:00:19.337
For starters,
your keypad looks almost invisible.
00:00:19.337 --> 00:00:21.717
So you can just touch it to activate it.
00:00:21.717 --> 00:00:25.708
Keep in mind with a touch sensitive pad
you want to press the keypad numbers
00:00:25.708 --> 00:00:26.433
precisely.
00:00:26.433 --> 00:00:29.708
Lifting your finger off completely
between each number to make sure you're
00:00:29.708 --> 00:00:30.841
pressing the right code.
00:00:30.841 --> 00:00:32.214
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/SecuriCode Invisible Keypad Owner Guide _ Ford How-To _ Ford-fAfBR_UIK4Q_seg2.mp4,How are the numbers visible on the touch sensitive pad?
v_90_5,q_1_v_90_5,Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk,"00:01:22.244 --> 00:01:25.127
When working at night,
LED spotlights allow for
00:01:25.127 --> 00:01:27.455
additional night time illumination.",http://people.csail.mit.edu/rishabhy/split_videos/Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk_seg5.mp4,What is a feature that allows for nighttime illumination?
v_8_8,q_20_v_8_8,F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ,"00:01:34.500 --> 00:01:38.570
Trailer sway control works in conjunction
with the roll stability control system
00:01:38.570 --> 00:01:42.170
to determine if your trailer is swaying
and gradually applies your brakes.
00:01:42.170 --> 00:01:44.110
And if necessary,
reduces your engine power.
00:01:45.260 --> 00:01:47.780
Trailer tow mirrors are also
available to help improve
00:01:47.780 --> 00:01:49.850
rear visibility when
towing large trailers.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ_seg8.mp4,What kind of mirrors are available when towing large trailers?
v_85_3,q_10_v_85_3,Customer-Placed Trailer Camera _ Ford How-To _ Ford-ylZSsi3RHqs,"00:00:35.700 --> 00:00:38.331
Once installed, when shifted into reverse,
00:00:38.331 --> 00:00:42.858
pressing the auxiliary button on your
Sync 3 touchscreen turns the camera on.
00:00:42.858 --> 00:00:45.430
A rear view image will then appear
on your center console display.
00:00:45.430 --> 00:00:48.532
The camera will turn off when
shifted out of reverse, or
00:00:48.532 --> 00:00:51.910
when another camera view is
selected from the touch screen.",http://people.csail.mit.edu/rishabhy/split_videos/Customer-Placed Trailer Camera _ Ford How-To _ Ford-ylZSsi3RHqs_seg3.mp4,When does the camera turn off?
v_16_3,q_12_v_16_3,USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c,"00:00:25.360 --> 00:00:29.640
Unlike traditional USB charging ports
that provide 500 milliamps of power and
00:00:29.640 --> 00:00:31.060
can only charge a smartphone or
00:00:31.060 --> 00:00:35.260
media player, smart USB chargers can
provide up to two amps, and know just
00:00:35.260 --> 00:00:38.080
the right amount of power to deliver
to whatever device you're charging.
00:00:39.120 --> 00:00:42.743
Meaning, if you have one device plugged
in that needs two amps to charge, and
00:00:42.743 --> 00:00:46.255
another plugged in at the same time
that only needs one amp to fully charge,
00:00:46.255 --> 00:00:49.029
your smart USB port will deliver
the right amount to both.
00:00:49.029 --> 00:00:52.292
And that can help save battery power for
your vehicle.",http://people.csail.mit.edu/rishabhy/split_videos/USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c_seg3.mp4,WHICH TYPE OF USB CHARGER I CAN USE THIS CAR?
v_101_1,q_7_v_101_1,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.897
[MUSIC]
00:00:04.897 --> 00:00:08.193
Did you know that your plug-in hybrid
electric vehicle is equipped with unique
00:00:08.193 --> 00:00:12.080
screens that are designed to help you
monitor and improve your electric range?
00:00:12.080 --> 00:00:13.780
Let me tell you about them.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg1.mp4,What are your unique screens designed to help you with?
v_38_4,q_14_v_38_4,What Are Autolamps _ Ford How-To _ Ford-vl7XcQJbn7I,"00:01:06.360 --> 00:01:09.450
And if you want to adjust
your interior illumination,
00:01:09.450 --> 00:01:12.920
meaning how bright your instrument
lights are, just press the plus or
00:01:12.920 --> 00:01:15.720
minus controls next to
the auto lamp controls.",http://people.csail.mit.edu/rishabhy/split_videos/What Are Autolamps _ Ford How-To _ Ford-vl7XcQJbn7I_seg4.mp4,Can the instruments light brightness be adjusted?
