video_id,question_id,video_name,video_trans,video_link,question
v_54_1,q_18_v_54_1,Powerpoints _ Ford How-To _ Ford-DRkQOe83jAY,"WEBVTT
Kind: captions
Language: en
00:00:00.390 --> 00:00:04.365
[MUSIC]
00:00:04.365 --> 00:00:08.200
Did you know your vehicle has up
to four auxiliary power points?
00:00:08.200 --> 00:00:12.980
That means you can plug in a computer,
phone, or tablet at the same time.",http://people.csail.mit.edu/rishabhy/split_videos/Powerpoints _ Ford How-To _ Ford-DRkQOe83jAY_seg1.mp4,Can you plug in multiple devices at once?
v_70_3,q_5_v_70_3,SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0,"00:00:35.750 --> 00:00:37.500
With your gear shift lever in D,
00:00:37.500 --> 00:00:41.000
press the minus button to activate
progressive range selection.
00:00:41.000 --> 00:00:43.490
When you do,
you'll see the available gears
00:00:43.490 --> 00:00:47.150
as well as the current gear
indicated on the instrument cluster.
00:00:47.150 --> 00:00:51.350
So, if you press the minus button once,
it will lock out sixth gear.
00:00:51.350 --> 00:00:54.230
And press it again to lock out fifth,
and so on.
00:00:54.230 --> 00:00:57.640
Once you lock out gears,
only the available gears will be shown and
00:00:57.640 --> 00:00:59.960
your transmission will
automatically shift between them.
00:01:01.000 --> 00:01:03.950
The unlocked gears will automatically
reappear in the display
00:01:03.950 --> 00:01:05.070
when you restart your vehicle.
00:01:06.580 --> 00:01:09.170
To unlock a gear,
just press the plus button.",http://people.csail.mit.edu/rishabhy/split_videos/SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0_seg3.mp4,how do we lock out gears?
v_69_2,q_1_v_69_2,BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78,"00:00:17.860 --> 00:00:22.440
BLIS, or Blind Spot Information System,
is active anytime you put your vehicle in
00:00:22.440 --> 00:00:25.160
drive and are driving forward
above five miles per hour.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78_seg2.mp4,What is the expansion of BLIS?
v_68_3,q_12_v_68_3,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:35.290 --> 00:00:39.010
Easily controlled via a toggle switch
on the lower center stack here,
00:00:39.010 --> 00:00:40.980
you can choose from four
modes of operation.
00:00:40.980 --> 00:00:44.684
The mode you select will illuminate
in the information display.
00:00:44.684 --> 00:00:49.040
Normal, Sport +, Track, and Snow/Wet.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg3.mp4,What are the four different drive modes from which one can choose?
v_101_6,q_3_v_101_6,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:01:02.740 --> 00:01:04.950
Every time that you turn your vehicle off,
and
00:01:04.950 --> 00:01:07.280
you've used plug in
energy during your trip,
00:01:07.280 --> 00:01:10.870
the Next Full Charge screen will appear on
the right side of your instrument cluster.
00:01:10.870 --> 00:01:15.470
It will show your estimated miles per
full charge, just like on the left side,
00:01:15.470 --> 00:01:19.880
plus additional information about how your
energy usage has impacted your estimate
00:01:19.880 --> 00:01:22.590
as compared to the rated
the electric range for your vehicle.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg6.mp4,How do I check the next full charge?
v_22_5,q_17_v_22_5,Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck,"00:01:08.320 --> 00:01:12.670
Great, now let's talk about what to do
if your lights do need to be adjusted.
00:01:12.670 --> 00:01:16.450
Or if you're going to be towing
something and need to move them.
00:01:16.450 --> 00:01:20.920
First, open your hood, do you see
the adjuster on your head lamps?
00:01:22.118 --> 00:01:26.320
With your screwdriver, twist each one
until your beams are at the right level.
00:01:26.320 --> 00:01:28.830
And remember to leave the marks
on your door or wall so
00:01:28.830 --> 00:01:31.700
that you can readjust the lights
back when you need to.
00:01:31.700 --> 00:01:32.670
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck_seg5.mp4,How to adjust the lightbulb in the lights ?
v_42_2,q_19_v_42_2,Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA,"00:00:24.510 --> 00:00:29.400
Let me explain, adaptive steering with
tow/haul mode, changes the ratio between
00:00:29.400 --> 00:00:32.570
the driver's actions with the steering
wheel, meaning how much the driver
00:00:32.570 --> 00:00:36.630
turns the steering wheel, and
how much the front wheels actually turn.
00:00:36.630 --> 00:00:39.660
At slower speeds, this allows
the front wheels to fully turn,
00:00:39.660 --> 00:00:42.520
with fewer rotations
of the steering wheel,
00:00:42.520 --> 00:00:45.980
which is helpful when performing
low speed maneuvers like parking.
00:00:45.980 --> 00:00:48.280
When traveling at higher speeds,
on a highway for
00:00:48.280 --> 00:00:52.500
instance, this feature further
optimizes the steering response,
00:00:52.500 --> 00:00:56.235
enabling the vehicle to react more
precisely to driver input and
00:00:56.235 --> 00:00:59.065
provide a smoother vehicle response
to your steering wheel input.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA_seg2.mp4,What does adaptive steering with tow haul do at lower speeds?
v_10_5,q_17_v_10_5,Twin-Panel Moonroof _ Ford How-To _ Ford-VVTFXgQAMeE,"00:00:45.691 --> 00:00:48.915
To open the moonroof partway,
press the button lightly and
00:00:48.915 --> 00:00:51.115
release it wherever you want it to stop.
00:00:51.115 --> 00:00:55.894
If you just want to vent the roof with the
sunshade open, find the button marked with
00:00:55.894 --> 00:00:59.459
the car icon and an open roof,
then press it firmly and let go.",http://people.csail.mit.edu/rishabhy/split_videos/Twin-Panel Moonroof _ Ford How-To _ Ford-VVTFXgQAMeE_seg5.mp4,How do I close the moon roof?
v_97_1,q_19_v_97_1,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.137
[MUSIC]
00:00:04.137 --> 00:00:07.961
The parking brake in your vehicle is
not only easier to use then a lever or
00:00:07.961 --> 00:00:11.110
a foot pedal,
it also saves you valuable interior space.
00:00:11.110 --> 00:00:12.535
Here's how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg1.mp4,What is the advantage of the electric parking brake over a lever or foot pedal?
v_45_1,q_13_v_45_1,Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.865
[MUSIC]
00:00:04.865 --> 00:00:08.567
The second and third row seats in your
vehicle can be adjusted in several ways to
00:00:08.567 --> 00:00:12.390
give you a more comfortable ride and
to maximize your cargo capacity.
00:00:12.390 --> 00:00:13.395
Let me show you how they work.",http://people.csail.mit.edu/rishabhy/split_videos/Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM_seg1.mp4,Can the 2nd and 3rd row seats be adjusted?
v_11_4,q_2_v_11_4,Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM,"00:00:48.160 --> 00:00:49.250
Keep in mind,
00:00:49.250 --> 00:00:53.440
there are some factors that affect the
amount of energy being used while driving.
00:00:53.440 --> 00:00:57.330
For instance, mild or
aggressive acceleration or braking,
00:00:57.330 --> 00:01:01.905
your vehicle's speed, how much you use
accessories, such as climate control.
00:01:01.905 --> 00:01:06.232
The ambient temperature and other weather
conditions, as well as whether you're
00:01:06.232 --> 00:01:09.335
driving in the city or
on the highway, and the road grades.
00:01:09.335 --> 00:01:10.463
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM_seg4.mp4,Do accesory usage items effect my driving mileage?
v_14_3,q_6_v_14_3,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:14.500 --> 00:01:18.180
To program additional buttons, repeat
the steps we just walked through, but
00:01:18.180 --> 00:01:20.190
remember to choose a different button.",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg3.mp4,What steps should you repeat before programming?
v_70_2,q_8_v_70_2,SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0,"00:00:20.990 --> 00:00:22.920
In an addition to
the traditional gear selections,
00:00:22.920 --> 00:00:26.330
your transmission has
two additional modes.
00:00:26.330 --> 00:00:28.990
Progressive range selection
that lets you lock out
00:00:28.990 --> 00:00:32.690
upper gears when the truck is heavily
loaded or when towing on grades.
00:00:32.690 --> 00:00:35.750
And manual,
that lets you manually select gears.",http://people.csail.mit.edu/rishabhy/split_videos/SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0_seg2.mp4,What does the manual transmission mode do?
v_63_6,q_11_v_63_6,Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c,"00:01:06.450 --> 00:01:10.310
If at any time the battery in your remote
dies or the signal is interrupted,
00:01:10.310 --> 00:01:14.320
you can use the removable key
inside to unlock the driver's door.
00:01:14.320 --> 00:01:16.110
Just press the button and
slide the key out.
00:01:17.180 --> 00:01:19.920
Next, insert the key into the slot located
00:01:19.920 --> 00:01:22.440
underneath the rear of
the driver's door handle and
00:01:22.440 --> 00:01:26.320
push up until you feel the internal
tab flex and unlock the plastic bezel.
00:01:27.520 --> 00:01:30.560
Slide the bezel back to
completely remove it.
00:01:30.560 --> 00:01:35.220
When you do, you'll be able to access
the key cylinder and unlock your door.
00:01:35.220 --> 00:01:36.350
To replace the bezel,
00:01:36.350 --> 00:01:39.410
slide it forward until you feel
it snap into the locked position.
00:01:40.650 --> 00:01:44.537
Once you're in, there's a pocket in the
center console made just for the key fob.
00:01:44.537 --> 00:01:46.680
It'll allow you to start your car.
00:01:46.680 --> 00:01:49.860
Place the key fob in the slot
with the button's facing up and
00:01:49.860 --> 00:01:52.810
the unlock button towards
the front of the vehicle.
00:01:52.810 --> 00:01:56.695
Keep in mind, because the key is
programmed to your car, if you lose it,
00:01:56.695 --> 00:01:59.050
you'll need to contact your dealer for
a replacement.",http://people.csail.mit.edu/rishabhy/split_videos/Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c_seg6.mp4,Does the key fob have an actual key?
v_86_7,q_15_v_86_7,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"00:01:45.930 --> 00:01:50.082
To set valet mode, which locks out the
SYNC 3 screen to the valet attendant while
00:01:50.082 --> 00:01:52.920
driving your car, press the Valet tile.
00:01:52.920 --> 00:01:56.440
You get a message asking you to enter
a personal identification number of your
00:01:56.440 --> 00:01:58.750
choice and if you want to continue.
00:01:58.750 --> 00:02:00.580
If so, press Yes.
00:02:00.580 --> 00:02:02.867
Then type in your PIN and press Done.
00:02:02.867 --> 00:02:05.810
Re-enter the PIN to complete the process.
00:02:05.810 --> 00:02:07.980
Once you get your key back from the valet,
00:02:07.980 --> 00:02:11.890
you need to enter the PIN again to turn
Valet Mode off and unlock the screen.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg7.mp4,How do you turn on valet mode?
v_103_7,q_20_v_103_7,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:02:09.570 --> 00:02:13.270
You may also notice that the charge
cord has multiple LED indicators
00:02:13.270 --> 00:02:17.580
to indicate that charging is in progress
or if any problems have occurred.
00:02:17.580 --> 00:02:21.340
When plugged into an AC outlet,
and you see a solid green light,
00:02:21.340 --> 00:02:24.080
power is available, but
vehicle charging has not begun.
00:02:25.470 --> 00:02:27.770
A flashing green light means
the vehicle is charging.
00:02:28.960 --> 00:02:32.270
If you see a flashing
solid red triangle LED,
00:02:32.270 --> 00:02:37.290
a ground fault circuit interrupter fault
or charge cord fault has been detected.
00:02:37.290 --> 00:02:41.610
However, if at any time you see a flashing
amber LED light in the shape of an outlet
00:02:41.610 --> 00:02:46.020
plug, that means high temperature
at the AC plug has been detected.
00:02:46.020 --> 00:02:48.610
Have the outlet checked by
a qualified electrician and
00:02:48.610 --> 00:02:50.839
make sure the AC plug fits
firmly into the outlet.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg7.mp4,What do the flashing lights mean?
v_19_4,q_4_v_19_4,Using Power-Deployable Running Boards _ Ford How-To _ Ford-PpmFNrvleWs,"00:00:45.570 --> 00:00:48.950
There are a few things that you may
need to know to prevent damaging them.
00:00:48.950 --> 00:00:51.430
Before you put a jack
underneath your vehicle,
00:00:51.430 --> 00:00:54.790
you'll need to ensure that the power
running boards are turned off.
00:00:54.790 --> 00:00:58.400
Also, when using a jack,
be sure to check your owner's manual for
00:00:58.400 --> 00:01:00.440
proper mounting locations.
00:01:00.440 --> 00:01:04.510
And when using a hoist lift be sure to
place the lift arms under the frame rails
00:01:04.510 --> 00:01:09.130
at all times to avoid damage to the under
body and running board components.
00:01:09.130 --> 00:01:10.250
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Using Power-Deployable Running Boards _ Ford How-To _ Ford-PpmFNrvleWs_seg4.mp4,Where to put the jack?
v_24_1,q_18_v_24_1,Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.483
[MUSIC]
00:00:05.483 --> 00:00:07.630
How do I know if I have heated mirrors?
00:00:08.970 --> 00:00:10.330
&gt;&gt; How do I turn my heated mirrors on?
00:00:11.340 --> 00:00:14.300
&gt;&gt; Did you know that your vehicle may
have heated mirrors to help keep them
00:00:14.300 --> 00:00:15.790
clear in bad weather?
00:00:15.790 --> 00:00:18.080
You'll know you have them
if you see this icon.
00:00:18.080 --> 00:00:19.780
If you have power folding mirrors or
00:00:19.780 --> 00:00:23.600
Bliss, you'll still have heated mirrors
but you won't see the heated mirror icon.
00:00:23.600 --> 00:00:27.500
Instead, you'll either see this or this.",http://people.csail.mit.edu/rishabhy/split_videos/Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ_seg1.mp4,What icon indicates if the mirrors are heated?
v_33_3,q_4_v_33_3,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:00:25.340 --> 00:00:27.780
To turn adaptive cruise control on,
press and
00:00:27.780 --> 00:00:30.690
release the on off switch
on your steering wheel.
00:00:30.690 --> 00:00:33.560
The information display will
show a gray indicator light
00:00:33.560 --> 00:00:35.470
as well as the current gap setting.
00:00:35.470 --> 00:00:38.170
Now, accelerate to the speed you want,
00:00:38.170 --> 00:00:40.720
press the set button on your wheel and
release.
00:00:40.720 --> 00:00:43.120
Then take your foot off the accelerator.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg3.mp4,how to set a speed of the car?
v_37_10,q_12_v_37_10,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:02:38.782 --> 00:02:43.168
Keep in mind, you can cancel adaptive cruise
control one set anytime by braking or
00:02:43.168 --> 00:02:46.965
pressing the cancel button on
the steering wheel, which will cancel
00:02:46.965 --> 00:02:51.489
the adaptive cruise control and allow you
to gain manual control of your vehicle.
00:02:51.489 --> 00:02:55.998
Pressing the resume button will return the
vehicle to the previously set speed and
00:02:55.998 --> 00:02:56.790
gap setting.
 
00:02:56.790 --> 00:02:57.996
Any questions?
00:02:57.996 --> 00:02:59.971
Go to Owner.Ford.com.
00:02:59.971 --> 00:03:01.889
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg10.mp4,How do you cancel adaptive cruise control?
v_47_2,q_6_v_47_2,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:16.490 --> 00:00:20.200
To adjust the manual seat lift the bar
located in front of the seat and
00:00:20.200 --> 00:00:21.110
slide your seat forward.
00:00:21.110 --> 00:00:24.650
Or backward to your desired position and
release the bar.
00:00:24.650 --> 00:00:28.130
Be sure to rock the seat a little to
make sure it's locked into place.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg2.mp4,How do I lock the seat into place?
v_86_1,q_17_v_86_1,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.945
[MUSIC]
00:00:05.945 --> 00:00:10.040
Did you know that you can personalize
the SYNC 3 touch screen to your liking,
00:00:10.040 --> 00:00:14.135
set the clock, adjust the audio controls
for optimal listening enjoyment,
00:00:14.135 --> 00:00:16.790
enable valet mode, and so much more?
00:00:16.790 --> 00:00:18.140
Let me walk you through it.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg1.mp4,What are my options for the sync 3 touch screen
v_62_3,q_25_v_62_3,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:00:37.235 --> 00:00:40.425
You can also drive your car if
it's been started remotely.
00:00:40.425 --> 00:00:43.815
With the car already running,
just press the brake and
00:00:43.815 --> 00:00:48.110
push the ENGINE START STOP button or
turn the key and you're ready to drive.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg3.mp4,Can you drive your car if it's been started remotely?
v_104_1,q_6_v_104_1,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.866
[MUSIC]
00:00:04.866 --> 00:00:08.482
You might be interested to know that
your car can help you parallel park, and
00:00:08.482 --> 00:00:11.390
get you into and
out of a tight parallel parking spot.
00:00:11.390 --> 00:00:15.020
In fact, thanks to available Enhanced
Active Park Assist with side sensing
00:00:15.020 --> 00:00:18.200
system and distance control,
it can also let you know of there are any
00:00:18.200 --> 00:00:21.600
objects in front of, behind or
next to your vehicle.
00:00:21.600 --> 00:00:22.890
Let me show you how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg1.mp4,What type of control does the parking assist feature have?
v_79_4,q_10_v_79_4,Chrome Care _ Ford How-To _ Ford-kI8f6UFhYDk,"00:01:09.710 --> 00:01:12.960
And finally, to extend the life
of the bright chrome grill and
00:01:12.960 --> 00:01:17.600
other exterior trim parts, wax all
finishes regularly, especially before and
00:01:17.600 --> 00:01:19.050
after the winter season.
00:01:19.050 --> 00:01:22.100
Polishing and waxing can
maintain the finishes luster and
00:01:22.100 --> 00:01:24.580
help eliminate the occurrence
of rust spots.
00:01:24.580 --> 00:01:28.740
For best results, wipe residue off
using a microfiber detailing cloth and
00:01:28.740 --> 00:01:30.530
following product directions.",http://people.csail.mit.edu/rishabhy/split_videos/Chrome Care _ Ford How-To _ Ford-kI8f6UFhYDk_seg4.mp4,What should you use to wipe residue off the vehicle with?
v_103_5,q_3_v_103_5,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:01:21.930 --> 00:01:26.230
Once plugged in and charging, the port
light will show the current charge status.
00:01:26.230 --> 00:01:30.020
When one bar is pulsing,
the charge is between 0 and 25%.
00:01:31.220 --> 00:01:34.017
One solid bar and
one pulsing bar is 25 to 50%.
00:01:34.017 --> 00:01:40.604
Two solids and one pulsing is 50 to 75%.
00:01:40.604 --> 00:01:44.169
Three solid and one pulsing is 75 to 100%.
00:01:45.300 --> 00:01:49.340
And when all four bars are solidly lit,
the charge is complete.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg5.mp4,How do I know when the charge is complete?
v_33_8,q_18_v_33_8,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:01:45.680 --> 00:01:50.260
Keep in mind, braking at any time turns
off the adaptive cruise control function
00:01:50.260 --> 00:01:52.860
and gives you manual control
of your speed again.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg8.mp4,What do we do when the cars cruise system is off?
v_76_2,q_5_v_76_2,Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0,"00:00:09.970 --> 00:00:11.860
For starters,
there's a storage compartment for
00:00:11.860 --> 00:00:14.215
your sunglasses just to
the left of the steering wheel.
00:00:14.215 --> 00:00:17.339
To open it, just push in on the door,
then pull it open.",http://people.csail.mit.edu/rishabhy/split_videos/Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0_seg2.mp4,How is the storage compartment positioned?
v_6_4,q_19_v_6_4,Transit Connect 7-Passenger - 2nd- and 3rd-Row Seats _ Ford How-to _ Ford-NATJ7Y9_BU0,"00:01:31.910 --> 00:01:35.030
Here are a few helpful tips for
unfolding the third row seats.
00:01:35.030 --> 00:01:38.130
You may need to do the next two
steps from the rear of the vehicle.
00:01:38.130 --> 00:01:42.500
First, retract the floor panels by
pulling up on the attached strap.
00:01:42.500 --> 00:01:46.620
Next, grab the third row seat back strap
located behind the head restraint and
00:01:46.620 --> 00:01:47.830
lift it to its locked position.
00:01:49.130 --> 00:01:52.725
Now, go back to the rear side of the door
and use the strap on the front of
00:01:52.725 --> 00:01:55.070
the seat cushion to flip it
back to its original position.
00:01:56.380 --> 00:01:57.950
And here's something you'll appreciate.
00:01:57.950 --> 00:02:02.210
You can also move the third row seats
forward and back and recline them.
00:02:02.210 --> 00:02:04.250
Just lift the metal bar
under the seat cushion and
00:02:04.250 --> 00:02:06.140
slide the seat forward or back.
00:02:06.140 --> 00:02:09.530
And pull the same strap you used to
fold the seat back down to recline them.
00:02:09.530 --> 00:02:12.160
Only now, just lean back to recline.",http://people.csail.mit.edu/rishabhy/split_videos/Transit Connect 7-Passenger - 2nd- and 3rd-Row Seats _ Ford How-to _ Ford-NATJ7Y9_BU0_seg4.mp4,How do you retract the floor panels?
v_72_2,q_18_v_72_2,Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8,"00:00:16.950 --> 00:00:20.190
Before you begin you'll need a few
things to help with the set up.
00:00:20.190 --> 00:00:24.425
Your supplied quick start set up guide
with measurement card, a tape measure,
00:00:24.425 --> 00:00:27.408
a pen or pencil, and
an assistant to help out if needed.
00:00:27.408 --> 00:00:30.308
As well as the checkered stickers
that comes with your guide
00:00:30.308 --> 00:00:32.915
which I'll tell you about later.
00:00:32.915 --> 00:00:36.985
First, you'll need to connect your vehicle
to your trailer on a level surface.
00:00:36.985 --> 00:00:41.105
For best results, it's recommended to use
a drawbar with the appropriate rise or
00:00:41.105 --> 00:00:43.025
drop to position your
trailer level to the ground.
00:00:44.100 --> 00:00:47.030
Then, line up the vehicle and
trailer by pulling forward so
00:00:47.030 --> 00:00:48.270
they're in line with one another.
00:00:49.800 --> 00:00:54.330
Second, from inside the vehicle, use
the five-way steering wheel controls and
00:00:54.330 --> 00:00:59.200
go to the Towing menu, and select Trailer
Setup, then Add Trailer, and hit OK.
00:01:00.780 --> 00:01:04.940
Using the up and down and left and right
arrows of the five-way controls, spell out
00:01:04.940 --> 00:01:09.030
the name of the trailer using the right
arrow to advance to the next letter.
00:01:09.030 --> 00:01:11.020
Press OK to confirm.
00:01:11.020 --> 00:01:13.842
Next, select the type of brake system for
your trailer.
00:01:13.842 --> 00:01:17.260
Electric/Surge is the default,
then press OK.
00:01:18.470 --> 00:01:21.850
Now, select the brake effort for
your trailer: Low,
00:01:21.850 --> 00:01:26.190
which is the recommended setting for
most trailers, Medium, or High.
00:01:26.190 --> 00:01:29.770
If your trailer requires more aggressive
braking, like if you have a larger,
00:01:29.770 --> 00:01:34.815
heavier trailer for instance, you will
then need to select a trailer type.
00:01:34.815 --> 00:01:38.346
And since automatic features are only
available with conventional trailers
00:01:38.346 --> 00:01:41.288
within trailer reverse guidance,
trailer setup is required.
00:01:41.288 --> 00:01:44.288
If you choose not to set up
your conventional trailer, or
00:01:44.288 --> 00:01:46.787
if you have a Fifth wheel or
Gooseneck trailer,
00:01:46.787 --> 00:01:49.985
you can still use the trailer
reverse guidance views.
00:01:49.985 --> 00:01:53.105
But, some of the automatic
features will not available.",http://people.csail.mit.edu/rishabhy/split_videos/Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8_seg2.mp4,When is the automatic features not available on selecting the trailer type?
v_1_1,q_9_v_1_1,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.659
[MUSIC]
00:00:05.659 --> 00:00:09.437
Your vehicle may have a feature that gives
you a 180 degree split-view of the area in
00:00:09.437 --> 00:00:10.580
front of you.
00:00:10.580 --> 00:00:11.860
Let me explain.
00:00:11.860 --> 00:00:15.590
The new camera system actually uses two
cameras to give you extended views of
00:00:15.590 --> 00:00:17.120
what's around your vehicle.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg1.mp4,how much degree view does the camera system provide?
v_73_2,q_7_v_73_2,Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0,"00:00:11.200 --> 00:00:15.220
The center high mounted stop lamp camera
is located at the rear of the cab and
00:00:15.220 --> 00:00:16.925
displays views of the truck bed area,
00:00:16.925 --> 00:00:21.500
while also allowing the driver a higher
perspective from behind the vehicle.
00:00:21.500 --> 00:00:25.708
This can be a benefit when attempting to
hook up a 5th wheel or gooseneck trailer.",http://people.csail.mit.edu/rishabhy/split_videos/Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0_seg2.mp4,Where is the center high mounted stop lamp camera located?
v_66_3,q_11_v_66_3,SecuriCode Invisible Keypad Owner Guide _ Ford How-To _ Ford-fAfBR_UIK4Q,"00:00:32.214 --> 00:00:35.677
Speaking of codes, your keypad comes
with one that's preprogrammed.
00:00:35.677 --> 00:00:39.395
Just enter that five digit code
to unlock the driver's door.
00:00:39.395 --> 00:00:42.880
Then press 3 4 to unlock all the doors.
00:00:42.880 --> 00:00:46.016
To pop your trunk or
your manual lift gate, enter the code.
00:00:46.016 --> 00:00:48.168
Then press 5-6.
00:00:48.168 --> 00:00:53.185
To lock all of your doors,
press 7-8 and 9-0 at the same time.
00:00:53.185 --> 00:00:54.032
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/SecuriCode Invisible Keypad Owner Guide _ Ford How-To _ Ford-fAfBR_UIK4Q_seg3.mp4,What code do I input to unlock the doors?
