video_id,question_id,video_name,video_trans,video_link,question
v_68_4,q_4_v_68_4,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:49.040 --> 00:00:52.840
Normal, which is the default mode, and
gives you an engaging driver experience
00:00:52.840 --> 00:00:55.210
with a comfortable, controlled ride and
confident handling.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg4.mp4,what does this feature do?
v_53_3,q_14_v_53_3,Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI,"00:00:48.710 --> 00:00:51.282
Here are a few things you should know.
00:00:51.282 --> 00:00:55.670
Auto Start Stop will not shut
your engine off at every stop if
00:00:55.670 --> 00:00:59.510
the engine is still warming up,
if the outside temperature is too hot or
00:00:59.510 --> 00:01:03.710
too cold, or if the heat and
air conditioning is in high use.
00:01:03.710 --> 00:01:08.750
So if your AC's on because it's hot
outside, your engine may keep running.
00:01:08.750 --> 00:01:12.490
It may also restart while stopped
to maintain interior comfort or
00:01:12.490 --> 00:01:14.420
to recharge the battery.
00:01:14.420 --> 00:01:17.680
Also, if you're towing a trailer or
using the four high or
00:01:17.680 --> 00:01:21.290
four low feature of the four-wheel
drive system, the start/stop feature
00:01:21.290 --> 00:01:25.180
automatically shuts off and will turn on
again once you disable those features.
00:01:26.260 --> 00:01:29.590
You can also use the five-way switch
located on your steering wheel
00:01:29.590 --> 00:01:33.540
to get to the information on demand screen
which tells you if your engine is off or
00:01:33.540 --> 00:01:34.350
why it's still running.
00:01:35.510 --> 00:01:39.130
And one more thing, your vehicle is
equipped with a heavy duty starter and
00:01:39.130 --> 00:01:42.268
battery to compensate for
the increased number of starts and stops.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI_seg3.mp4,What is the best  tempeture for optimum functioning?
v_104_1,q_12_v_104_1,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.866
[MUSIC]
00:00:04.866 --> 00:00:08.482
You might be interested to know that
your car can help you parallel park, and
00:00:08.482 --> 00:00:11.390
get you into and
out of a tight parallel parking spot.
00:00:11.390 --> 00:00:15.020
In fact, thanks to available Enhanced
Active Park Assist with side sensing
00:00:15.020 --> 00:00:18.200
system and distance control,
it can also let you know of there are any
00:00:18.200 --> 00:00:21.600
objects in front of, behind or
next to your vehicle.
00:00:21.600 --> 00:00:22.890
Let me show you how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg1.mp4,Can the parking assistance help with paralel parking as well?
v_58_1,q_6_v_58_1,Proper Clutch Pedal Operation _ Ford How-To _ Ford-GW_gOBEPCYE,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.603
[MUSIC]
00:00:04.603 --> 00:00:06.620
To help avoid damaging
your transmission and
00:00:06.620 --> 00:00:08.691
to help provide a better
driving experience,
00:00:08.691 --> 00:00:12.640
there are a few things you should know
about proper clutch pedal operation.
00:00:12.640 --> 00:00:14.215
Let me explain.
00:00:14.215 --> 00:00:18.445
The manual transmission in your vehicle
has six gears along with a reverse gear.
00:00:18.445 --> 00:00:22.265
When starting your vehicle, make sure that
your clutch pedal is fully depressed.
00:00:22.265 --> 00:00:25.575
In order for your transmission and
clutch to function at it's best,
00:00:25.575 --> 00:00:29.520
you need to press the clutch pedal all
the way to the floor before every shift.
00:00:29.520 --> 00:00:32.440
Then slowly release it while
pressing the accelerator.
00:00:32.440 --> 00:00:35.280
Not pressing the clutch pedal fully
between shifts can damage your
00:00:35.280 --> 00:00:40.780
transmission, and you may experience
a grinding sound, rapid jerking motion,
00:00:40.780 --> 00:00:44.400
or the car may stall if the clutch
is not properly engaged.
00:00:44.400 --> 00:00:46.080
And here's another thing you should know.
00:00:46.080 --> 00:00:48.920
Don't drive with your foot
resting on the clutch pedal, or
00:00:48.920 --> 00:00:52.230
use it to hold your vehicle at
a standstill while waiting on a hill.
00:00:52.230 --> 00:00:55.670
Doing so may overheat the clutch and
prematurely wear it out.
00:00:55.670 --> 00:00:58.548
This could nullify
a clutch warranty claim.
00:00:58.548 --> 00:00:59.583
Any questions?
00:00:59.583 --> 00:01:02.556
Go to FordOwner.com.
00:01:02.556 --> 00:01:12.556
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Proper Clutch Pedal Operation _ Ford How-To _ Ford-GW_gOBEPCYE_seg1.mp4,What can happen if the clutch is not properly engaged?
v_32_4,q_9_v_32_4,Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI,"00:01:28.710 --> 00:01:31.560
If you would like to run
a vehicle health report, first,
00:01:31.560 --> 00:01:33.380
be sure your phone is paired.
00:01:33.380 --> 00:01:36.140
Then from the home screen press settings,
00:01:36.140 --> 00:01:41.440
it's the one that looks like gears,
Vehicle, and then Vehicle Health Report.",http://people.csail.mit.edu/rishabhy/split_videos/Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI_seg4.mp4,How can you run a vehicle health report?
v_106_2,q_17_v_106_2,Explorer Trailer Hitch Cover Removal _ Ford How-To _ Ford-83YuRtOT7_Q,"00:00:16.060 --> 00:00:20.200
To remove the panel, place your hand
underneath the center of the panel and
00:00:20.200 --> 00:00:22.040
feel for the recess.
00:00:22.040 --> 00:00:24.830
Now, just lift up and pull out.
00:00:24.830 --> 00:00:28.170
Once the bottom becomes unlatched
from the side of the panel,
00:00:28.170 --> 00:00:31.550
place your fingers behind and
gently pull it off.
00:00:31.550 --> 00:00:32.239
It's that simple.",http://people.csail.mit.edu/rishabhy/split_videos/Explorer Trailer Hitch Cover Removal _ Ford How-To _ Ford-83YuRtOT7_Q_seg2.mp4,How do you remove the panel?
v_1_3,q_13_v_1_3,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:00:28.040 --> 00:00:32.560
While you're in park, neutral, or drive,
press the camera button above the CD slot
00:00:32.560 --> 00:00:35.920
once to see either a front, normal view,
which gives you an image of
00:00:35.920 --> 00:00:39.620
what's directly in front of you,
or again, for a front split-view,
00:00:39.620 --> 00:00:42.720
which gives you a 180 degree extended
view of what's in front of you.
00:00:43.750 --> 00:00:46.900
That can be helpful, as it gives you added
visibility when you're pulling out of
00:00:46.900 --> 00:00:50.450
a driveway, street, parking spot,
or while maneuvering.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg3.mp4,"What will happen if you press the camera button once while in park, neutral, or drive?"
v_19_4,q_19_v_19_4,Using Power-Deployable Running Boards _ Ford How-To _ Ford-PpmFNrvleWs,"00:00:45.570 --> 00:00:48.950
There are a few things that you may
need to know to prevent damaging them.
00:00:48.950 --> 00:00:51.430
Before you put a jack
underneath your vehicle,
00:00:51.430 --> 00:00:54.790
you'll need to ensure that the power
running boards are turned off.
00:00:54.790 --> 00:00:58.400
Also, when using a jack,
be sure to check your owner's manual for
00:00:58.400 --> 00:01:00.440
proper mounting locations.
00:01:00.440 --> 00:01:04.510
And when using a hoist lift be sure to
place the lift arms under the frame rails
00:01:04.510 --> 00:01:09.130
at all times to avoid damage to the under
body and running board components.
00:01:09.130 --> 00:01:10.250
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Using Power-Deployable Running Boards _ Ford How-To _ Ford-PpmFNrvleWs_seg4.mp4,What do you need to switch off before you put a jack underneath your vehicle?
v_13_3,q_13_v_13_3,Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc,"00:00:44.400 --> 00:00:48.970
Just push up on the stalk to the single
triangle for a normal, continuous wipe, or
00:00:48.970 --> 00:00:50.840
to the double triangle for faster wiping.
00:00:52.090 --> 00:00:54.560
To wash the windshield,
just pull the stock towards you.
00:00:55.630 --> 00:00:57.840
So far, so good, right?",http://people.csail.mit.edu/rishabhy/split_videos/Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc_seg3.mp4,How do you wash the windshield with the help of the wipers?
v_68_5,q_17_v_68_5,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:56.330 --> 00:00:59.680
Sport +, which gives your vehicle
a sportier steering feel and
00:00:59.680 --> 00:01:03.660
throttle response, and is ideal for
spirited driving situations.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg5.mp4,What does the Sport+ drive mode provide?
v_47_4,q_16_v_47_4,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:46.710 --> 00:00:49.860
For more convenience,
a memory-fold seatback features allows for
00:00:49.860 --> 00:00:53.390
easier access to, or
exit from the rear seat.
00:00:53.390 --> 00:00:56.090
Just lift the lever located in
the center of the seatback,
00:00:56.090 --> 00:00:58.190
here, and
it will automatically spring forward.
00:00:59.210 --> 00:01:02.370
To return the seat back to its original
position, just push it back and
00:01:02.370 --> 00:01:05.800
it will return to the previous position
set by the driver or front-seat passenger.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg4.mp4,How to use the memory fold seat back feature?
v_90_8,q_9_v_90_8,Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk,"00:01:56.568 --> 00:02:00.990
When changing lanes, lifts with Trailer Tow
can alert you if a vehicle is in your
00:02:00.990 --> 00:02:05.218
blind spot, from the side mirrors,
rear-ward to the back of the trailer.",http://people.csail.mit.edu/rishabhy/split_videos/Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk_seg8.mp4,What benefit can BLIS with Trailer Tow provide when changing lanes?
v_69_7,q_20_v_69_7,BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78,"00:02:36.670 --> 00:02:39.370
Keep in mind,
anytime a trailer is connected and
00:02:39.370 --> 00:02:43.160
information is input, cross-traffic
alert automatically turns off.
00:02:44.260 --> 00:02:48.160
And finally, extreme weather
conditions could block the sensors, but
00:02:48.160 --> 00:02:52.450
if that happens, you'll get a warning
message and a chime to let you know.
00:02:52.450 --> 00:02:54.460
As with most radar, infrared and
00:02:54.460 --> 00:02:58.660
ultrasonic type sensing systems,
there is a possibility of false alerts.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78_seg7.mp4,What could extreme weather conditions do to the sensors?
v_36_4,q_9_v_36_4,Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk,"00:01:04.980 --> 00:01:09.490
You also have a Towing tab which can be
very helpful if you do a lot of towing.
00:01:09.490 --> 00:01:12.770
Just use the five-way switch on your
steering wheel to scroll to towing.
00:01:12.770 --> 00:01:16.490
Then view trailer status, which tells
you which trailer you're connected to,
00:01:16.490 --> 00:01:20.140
the accumulated miles on it, and
the trailer's breaking output and
00:01:20.140 --> 00:01:24.498
gain status. Trailer options, which lets
you turn the Trailer Sway Control feature
00:01:24.498 --> 00:01:28.840
on, change trailers, delete,
rename, and add a trailer.",http://people.csail.mit.edu/rishabhy/split_videos/Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk_seg4.mp4,Does this feature allow me to better track my trailer safer?
v_1_6,q_8_v_1_6,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:01:19.380 --> 00:01:22.640
In addition, you'll notice that several
lines appear in the display while
00:01:22.640 --> 00:01:23.980
you're backing up.
00:01:23.980 --> 00:01:26.620
The colored guidelines,
the ones that are not moving,
00:01:26.620 --> 00:01:30.730
show you the actual path your car is going
in while reversing in a straight line.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg6.mp4,What do the colored lines in the viewer stand for?
v_83_2,q_19_v_83_2,Convertible Top Care and Cleaning _ Ford How-To _ Ford-IVVN_CbdRsA,"00:00:11.960 --> 00:00:14.580
First, keep in mind that
convertible top fabric
00:00:14.580 --> 00:00:16.710
does not promote mildew growth itself.
00:00:16.710 --> 00:00:20.705
Mildew may develop on dirt or
other foreign substances if not removed.
00:00:20.705 --> 00:00:25.090
So keeping the fabric clean through
regular washings will enhance the life and
00:00:25.090 --> 00:00:26.696
beauty of the top material.
00:00:26.696 --> 00:00:29.595
When washing vehicles
with cloth top roofs.
00:00:29.595 --> 00:00:33.012
Start by vacuuming with a soft
bristle brush attachment and
00:00:33.012 --> 00:00:35.070
be sure to use a non detergent soap.
00:00:35.070 --> 00:00:40.925
Scrub gently in a circular pattern using
a terrycloth towel or soft bristle brush.
00:00:40.925 --> 00:00:44.030
More specifically horse hair or
soft nylon.
00:00:44.030 --> 00:00:45.950
Do not use stiff bristle brushes or
00:00:45.950 --> 00:00:49.420
any abrasive materials or
cleaners as they can damage the fabric.
00:00:50.840 --> 00:00:54.760
When finished, rinse thoroughly
removing all soap residues.
00:00:54.760 --> 00:00:59.040
Allow the top to air dry completely
before folding it otherwise, mold or
00:00:59.040 --> 00:01:02.340
mildew may develop and
discolor the cloth material.
00:01:02.340 --> 00:01:07.090
To clean away lint debris like cottonwood,
use a standard clothes lint roller or
00:01:07.090 --> 00:01:09.320
a vacuum attachment with
a soft bristle brush.",http://people.csail.mit.edu/rishabhy/split_videos/Convertible Top Care and Cleaning _ Ford How-To _ Ford-IVVN_CbdRsA_seg2.mp4,How to wash vehicle with cloth type roofs?
v_45_3,q_8_v_45_3,Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM,"00:00:38.720 --> 00:00:42.410
Your second row seats can move forward and
back by lifting the bar under the front of
00:00:42.410 --> 00:00:45.399
the seat, and then sliding
the entire seat in either direction.",http://people.csail.mit.edu/rishabhy/split_videos/Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM_seg3.mp4,Do the second row seats move individually or as an entire unit?
v_45_6,q_19_v_45_6,Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM,"00:01:05.570 --> 00:01:08.790
If you want to tumble or
fold your entire seat forward for
00:01:08.790 --> 00:01:10.720
easier access to the third row,
00:01:10.720 --> 00:01:14.840
pull the handle up all the way until
the seat releases from the floor.
00:01:14.840 --> 00:01:18.350
Then flip the whole seat forward by
grabbing the bottom and pushing it up.",http://people.csail.mit.edu/rishabhy/split_videos/Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM_seg6.mp4,How do I get to the third row?
v_26_4,q_11_v_26_4,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:01:55.850 --> 00:01:59.360
Now, I'm going to tell you how to place
the checkered sticker I just mentioned.
00:01:59.360 --> 00:02:03.473
The sticker acts as a target with
the Pro Trailer Backup Assist feature and
00:02:03.473 --> 00:02:07.537
rear-view camera used to track which
direction the trailer is moving.
00:02:07.537 --> 00:02:09.147
Take the checkered target sticker and
00:02:09.147 --> 00:02:11.419
measurement card with you
to the rear of the vehicle.
00:02:11.419 --> 00:02:15.521
You want to place the sticker within 7 to
22 inches from the center of the trailer
00:02:15.521 --> 00:02:16.198
hitch ball.
00:02:16.198 --> 00:02:19.879
You'll need to make sure to place the
sticker on a flat horizontal service that
00:02:19.879 --> 00:02:21.681
is visible by the rear-view camera.
00:02:21.681 --> 00:02:24.369
This is where an assistant
would be helpful.
00:02:24.369 --> 00:02:28.192
One the sticker is in place, you'll
need to use your tape measure to get and
00:02:28.192 --> 00:02:29.841
record several measurements.",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg4.mp4,How to place the checkered sticker?
v_84_2,q_4_v_84_2,Cupholders for 40_20_40 Seat Configuration _ Ford How-To _ Ford-4QQouamp50E,"00:00:13.160 --> 00:00:14.870
With your front seats upright, look for
00:00:14.870 --> 00:00:18.560
the storage latch on the bottom
of the middle seat cushion, here.
00:00:18.560 --> 00:00:20.860
Pull the latch to release the seat and
pull it back.
00:00:21.950 --> 00:00:23.390
To access the cup holders,
00:00:23.390 --> 00:00:27.010
open the console lid, then lift
the cup holder tray out of the bin,
00:00:27.010 --> 00:00:32.330
spin it around, and latch it into place by
inserting the plastic tabs into the slots.
00:00:32.330 --> 00:00:35.180
Now push the seat cushion back into place.
00:00:35.180 --> 00:00:37.010
When you hear it latch,
you'll know it's secure.",http://people.csail.mit.edu/rishabhy/split_videos/Cupholders for 40_20_40 Seat Configuration _ Ford How-To _ Ford-4QQouamp50E_seg2.mp4,how do you access the cup holders?
v_13_3,q_8_v_13_3,Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc,"00:00:44.400 --> 00:00:48.970
Just push up on the stalk to the single
triangle for a normal, continuous wipe, or
00:00:48.970 --> 00:00:50.840
to the double triangle for faster wiping.
00:00:52.090 --> 00:00:54.560
To wash the windshield,
just pull the stock towards you.
00:00:55.630 --> 00:00:57.840
So far, so good, right?",http://people.csail.mit.edu/rishabhy/split_videos/Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc_seg3.mp4,How do you turn on the windshield wipers so that they engage at a normal continuous wipe?
v_57_4,q_10_v_57_4,Automatic Headlamps With Wiper-Activated Headlamp Feature _ Ford How-To _ Ford-FOL9B-e2Oz8,"00:00:45.461 --> 00:00:48.467
Of course, if you don't want your
lights to stay on that long,
00:00:48.467 --> 00:00:51.260
you could always change the duration.
00:00:51.260 --> 00:00:55.306
Just go to the message center,
scroll to Settings, Lightning and
00:00:55.306 --> 00:00:56.687
then Autolamp Delay.
00:00:56.687 --> 00:01:00.422
Here you can select the length of
time you want them to stay on for.",http://people.csail.mit.edu/rishabhy/split_videos/Automatic Headlamps With Wiper-Activated Headlamp Feature _ Ford How-To _ Ford-FOL9B-e2Oz8_seg4.mp4,What is the name of the feature that controls the lighting duration?
v_32_5,q_22_v_32_5,Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI,"00:01:41.440 --> 00:01:46.261
For more convenience, you can also set
it up to send you automatic reminders to
00:01:46.261 --> 00:01:50.935
prompt you to run a report by pressing on,
and then choose whether you want to
00:01:50.935 --> 00:01:55.338
be reminded every 5,000,
7,500, or 10,000 miles.
00:01:55.338 --> 00:01:59.490
You can opt out at any time by
turning automatic reminders off.",http://people.csail.mit.edu/rishabhy/split_videos/Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI_seg5.mp4,How do I adjust the feature reminders?
v_76_3,q_4_v_76_3,Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0,"00:00:17.339 --> 00:00:22.790
The center console has room for CD cases,
media devices, and charging cords.
00:00:22.790 --> 00:00:26.180
As well as a coin tray to store extra
change so you don't have to dig for
00:00:26.180 --> 00:00:27.590
it the next time you need it.
00:00:27.590 --> 00:00:32.810
The center console is also equipped with
a USB port, an auxiliary input jack and
00:00:32.810 --> 00:00:36.240
an SD card slot so
you can plug in your media devices.",http://people.csail.mit.edu/rishabhy/split_videos/Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0_seg3.mp4,Where is the sd card slot located?
v_40_6,q_9_v_40_6,Integrated Trailer Brake Controller (TBC) _ Ford How-To _ Ford-DwRdUnDjjJ8,"00:01:34.980 --> 00:01:39.300
One more thing, if at any time you lose an
electrical connection to the trailer, you'll
00:01:39.300 --> 00:01:42.330
see a warning message in the instrument
cluster and hear an audible alert.",http://people.csail.mit.edu/rishabhy/split_videos/Integrated Trailer Brake Controller (TBC) _ Ford How-To _ Ford-DwRdUnDjjJ8_seg6.mp4,What should be done I 'Trailer disconnected' message appears?
v_103_2,q_17_v_103_2,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:00:16.040 --> 00:00:19.980
The charge cord may be located behind
the driver's seat, depending on model.
00:00:19.980 --> 00:00:22.880
Just lift the carpeted
floor panel to access it.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg2.mp4,Where might the charge cord be located?
v_12_2,q_5_v_12_2,Forward Collision Warning with Brake Support - F-Series _ Ford How-To _ Ford-1MCegMMMIS0,"00:00:14.740 --> 00:00:18.920
The forward collision warning with brake
support, uses a radar sensor to detect
00:00:18.920 --> 00:00:22.445
slower moving vehicles traveling
in the same direction as you and
00:00:22.445 --> 00:00:24.880
warns you if you're
rapidly approaching them.
00:00:24.880 --> 00:00:28.520
If this happens, a red warning light
will illuminate on your windshield and
00:00:28.520 --> 00:00:30.110
the warning chime will sound.
00:00:30.110 --> 00:00:33.120
If you don't react after the alert and
continue to get closer to
00:00:33.120 --> 00:00:36.870
the other vehicle, the system will
pre-charge your breaks for rapid breaking.
00:00:36.870 --> 00:00:39.420
So, they can respond faster once
you do press your brake pedal.
00:00:40.470 --> 00:00:43.720
Once your brakes have been pre-charged,
even if you press them lightly,
00:00:43.720 --> 00:00:46.300
they'll apply full stopping
power to help stop you quickly.",http://people.csail.mit.edu/rishabhy/split_videos/Forward Collision Warning with Brake Support - F-Series _ Ford How-To _ Ford-1MCegMMMIS0_seg2.mp4,How does forward collision warning warn you if you are rapidly approaching another car?
v_48_3,q_9_v_48_3,MyView _ Ford How-To _ Ford-gpmYDUDW1bM,"00:00:51.980 --> 00:00:55.130
In addition to being able to personalize
your left side screen choices,
00:00:55.130 --> 00:00:58.734
there are also a few screens that
are only available in MyView.
00:00:58.734 --> 00:01:03.010
Like Accessory Power, which indicates the
electrical power demands being put on your
00:01:03.010 --> 00:01:04.650
vehicle from your climate system, and
00:01:04.650 --> 00:01:08.680
other accessories like your radio,
headlights, and windshield wipers.
00:01:08.680 --> 00:01:12.700
Coolant temp, which indicates if your
engine temperature is normal, or high.
00:01:12.700 --> 00:01:16.550
Keep in mind, whichever two choices you
select, the far right side of the screen
00:01:16.550 --> 00:01:19.540
will always display your fuel gauge and
battery gauge.
00:01:19.540 --> 00:01:20.860
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/MyView _ Ford How-To _ Ford-gpmYDUDW1bM_seg3.mp4,What are some examples of screens that are only available in MyView?
v_70_4,q_7_v_70_4,SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0,"00:01:09.170 --> 00:01:13.070
To manually shift gears,
move your gear shift from D to M.
00:01:13.070 --> 00:01:15.820
Now, only your current gear will appear.
00:01:15.820 --> 00:01:19.590
And you can use the plus button to up
shift and the minus to down shift.
00:01:19.590 --> 00:01:23.690
Keep in mind, even though you're manually
changing gears, SelectShift will prevent
00:01:23.690 --> 00:01:28.510
some shifts if your engine speed is
too high or if your RPMs are too low.
00:01:28.510 --> 00:01:32.710
And if you come to a stop while in Manual
Mode, the transmission will automatically
00:01:32.710 --> 00:01:36.600
downshift to a lower gear for
easier acceleration when you drive away.",http://people.csail.mit.edu/rishabhy/split_videos/SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0_seg4.mp4,How do I switch to manual shift?
v_46_4,q_7_v_46_4,LED Lighting Features _ Ford How-To _ Ford-eAHk8oAbhyk,"00:01:00.588 --> 00:01:05.024
High visibility LED box lights in the box
interior make it easy to find and
00:01:05.024 --> 00:01:07.350
load items in the dark.
00:01:07.350 --> 00:01:11.020
There are two lights located in
the rear corners that shine forward.
00:01:11.020 --> 00:01:14.770
There is also one in the high mounted
stop lamp on the rear of the cab.
00:01:14.770 --> 00:01:19.780
To turn them on and off from inside the
cab, just press the box lighting button, here.
00:01:19.780 --> 00:01:22.760
After ten minutes they
will turn off gradually.",http://people.csail.mit.edu/rishabhy/split_videos/LED Lighting Features _ Ford How-To _ Ford-eAHk8oAbhyk_seg4.mp4,What is the name of the feature that makes it easy to load items in the dark?
v_63_5,q_11_v_63_5,Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c,"00:00:55.098 --> 00:00:57.547
To start your vehicle,
once inside just press and
00:00:57.547 --> 00:01:01.320
hold the brake pedal while you
push the Engine Start Stop button.
00:01:01.320 --> 00:01:06.450
To turn it off, be sure the vehicle is in
park and push the Start Stop button again.",http://people.csail.mit.edu/rishabhy/split_videos/Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c_seg5.mp4,How do you start the vehicle?
v_86_4,q_20_v_86_4,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"00:00:54.500 --> 00:00:55.790
Touching General and
00:00:55.790 --> 00:00:59.715
using the scroll bar allows you to set
your language, distance in miles or
00:00:59.715 --> 00:01:04.570
kilometers, temperature in Celsius or
Fahrenheit, touch screen sounds.
00:01:04.570 --> 00:01:08.400
Turn on automatic updates,
and perform a master reset,
00:01:08.400 --> 00:01:12.040
which returns all settings back
to the original factory settings.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg4.mp4,What does performing a Master Reset do?
v_81_1,q_1_v_81_1,Configurable Daytime Running Lamps _ Ford How-To _ Ford-HeJaJ_ufDuc,"WEBVTT
Kind: captions
Language: en
00:00:00.160 --> 00:00:04.686
[MUSIC]
00:00:04.686 --> 00:00:07.738
Your vehicle may have daytime running
lamps that can be turned on or
00:00:07.738 --> 00:00:09.840
off depending on your preference.
00:00:09.840 --> 00:00:11.450
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Configurable Daytime Running Lamps _ Ford How-To _ Ford-HeJaJ_ufDuc_seg1.mp4,Do daytime running lamps turn on and off?
v_71_3,q_21_v_71_3,Brake Coach _ Ford How-To _ Ford-r1S_Jshm4Kk,"00:00:31.810 --> 00:00:36.120
When you come to a stop, the Brake Coach
screen appears in your display.
00:00:36.120 --> 00:00:38.830
And shows you your
braking efficiency score.
00:00:38.830 --> 00:00:41.820
You'll get higher percentages by
coming to gradual stops and
00:00:41.820 --> 00:00:46.220
100% means that you maximize
your braking efficiency.
00:00:46.230 --> 00:00:49.060
If at any time you want a quick
refresher on what this feature is,
00:00:49.076 --> 00:00:52.260
use the five way control on the left
side of your steering wheel.
00:00:52.260 --> 00:00:56.420
Go to the Main Menu,
scroll to Information, Tutorial,
00:00:56.420 --> 00:00:59.320
then select Brake Coach and
a brief description will appear.",http://people.csail.mit.edu/rishabhy/split_videos/Brake Coach _ Ford How-To _ Ford-r1S_Jshm4Kk_seg3.mp4,What appears on the display screen after the car is started?
v_23_7,q_11_v_23_7,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:02:03.200 --> 00:02:07.270
Replay allows you to listen to up to 44
minutes of previously cast contents from
00:02:07.270 --> 00:02:08.000
the current channel.
00:02:09.280 --> 00:02:13.060
The system will begin storing
content once a channel is selected.
00:02:13.060 --> 00:02:16.570
To replay a song,
just tape the seek back button once and
00:02:16.570 --> 00:02:18.700
it will jump back to the prior song.
00:02:18.700 --> 00:02:20.290
To jump multiple songs or
00:02:20.290 --> 00:02:24.960
listen to content farther back,
tap the seek back button multiple times.
00:02:24.960 --> 00:02:28.640
To return to real time content,
touch the Replay button again and
00:02:28.640 --> 00:02:31.040
it will bring you back to live audio.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg7.mp4,"When using the audio feature, what is the purpose of the replay button?"
