video_id,question_id,video_name,video_trans,video_link,question
v_51_3,q_10_v_51_3,Auto Locks _ Ford How-To _ Ford-X9VXONMv7OM,"00:00:26.970 --> 00:00:27.820
Don't worry.
00:00:27.820 --> 00:00:29.450
If you'd rather choose when to lock or
00:00:29.450 --> 00:00:33.910
unlock your doors, you can turn off
either or both features at any time.
00:00:33.910 --> 00:00:36.740
First, you'll need to
access programming mode.
00:00:36.740 --> 00:00:37.316
Here's how.
00:00:37.316 --> 00:00:41.015
[MUSIC]
00:00:41.015 --> 00:00:45.980
Turn the car on,
press the car unlock button three times.
00:00:45.980 --> 00:00:50.945
Turn the car off, press the unlock
button three more times and
00:00:50.945 --> 00:00:52.895
turn the car on again.
00:00:52.895 --> 00:00:56.185
You'll hear a chirp to let you know
you've entered the programming mode.
00:00:56.185 --> 00:00:57.435
Still with me?
00:00:57.435 --> 00:00:58.335
Good.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Locks _ Ford How-To _ Ford-X9VXONMv7OM_seg3.mp4,What will happen to indicate successful entering into programming mode?
v_18_2,q_10_v_18_2,Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk,"00:00:14.430 --> 00:00:17.520
To open your lift gate,
simply kick your leg forward and
00:00:17.520 --> 00:00:21.310
back under the center of the rear
bumper below the license plate.
00:00:21.310 --> 00:00:23.850
Then step back to give
the gate space to open.",http://people.csail.mit.edu/rishabhy/split_videos/Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk_seg2.mp4,What should you do after kicking your leg back and forth under the bumper?
v_62_1,q_7_v_62_1,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"WEBVTT
Kind: captions
Language: en
00:00:00.345 --> 00:00:05.499
[MUSIC]
00:00:05.499 --> 00:00:09.250
Did you know you can start you
car before you even get in it?
00:00:09.250 --> 00:00:13.700
In fact you can start it from
as far as 325 feet away.
00:00:13.700 --> 00:00:14.420
Let me show you how.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg1.mp4,How close does one have to be to turn on the car with the remote start system?
v_68_2,q_19_v_68_2,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:09.330 --> 00:00:13.670
Let me explain. Selectable Driving Mode
instantly modifies the electronic
00:00:13.670 --> 00:00:17.230
stability control system and traction
control, which help maintain your vehicle's
00:00:17.230 --> 00:00:20.170
command of the road in poor conditions,
or high performance driving.
00:00:21.280 --> 00:00:24.220
It also enhances throttle response for
quick acceleration,
00:00:24.220 --> 00:00:29.170
crisper transmission shift points,
and finally steering effort and feel.
00:00:29.170 --> 00:00:32.270
Together the selectable driving
mounts automatically tailor your
00:00:32.270 --> 00:00:35.290
vehicles performance to
the mode you've selected.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg2.mp4,What does selectable driving mode do?
v_55_1,q_19_v_55_1,Auto Start-Stop Technology - Ford Cars and SUV's  _ Ford How-To _ Ford-h035M-OTo7w,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.727
[MUSIC]
00:00:04.727 --> 00:00:08.310
Did you know that your car may be equipped
with a feature that's designed to help
00:00:08.310 --> 00:00:10.150
reduce the amount of fuel you use?
00:00:10.150 --> 00:00:12.840
It's called Auto Start-Stop technology.
00:00:12.840 --> 00:00:13.530
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Start-Stop Technology - Ford Cars and SUV's  _ Ford How-To _ Ford-h035M-OTo7w_seg1.mp4,What feature reduces the amount of fuel you use?
v_99_2,q_15_v_99_2,Track Apps - Line Lock _ Ford How-To _ Ford-vs7uPnHEvAo,"00:00:23.690 --> 00:00:29.339
To use line lock, using the five-way
switch scroll down to Track Apps.
00:00:29.339 --> 00:00:31.210
And select Line Lock from the menu.
00:00:31.210 --> 00:00:33.860
There are two steps to using Line Lock.
00:00:33.860 --> 00:00:36.660
This step verifies the driver and
car are ready.
00:00:36.660 --> 00:00:38.670
Simply follow the prompts on the screen.
00:00:38.670 --> 00:00:41.130
If you're unable to select Line Lock,
00:00:41.130 --> 00:00:43.570
check to be sure you're driving
under 25 miles an hour,
00:00:43.570 --> 00:00:49.060
the vehicle is on a level surface, and
you're not in another driving mode.
00:00:49.060 --> 00:00:54.370
To engage, firmly press and hold the
brakes, press OK on the steering wheel,
00:00:54.370 --> 00:00:57.980
remove your foot from the brake pedal,
and hit the accelerator.
00:00:57.980 --> 00:01:02.422
A 15 second countdown timer will
show the remaining time left before
00:01:02.422 --> 00:01:03.785
Line Lock shuts off.
00:01:03.785 --> 00:01:06.480
[MUSIC]
00:01:06.480 --> 00:01:10.670
You can always manually cancel it
by pressing the OK button again.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Line Lock _ Ford How-To _ Ford-vs7uPnHEvAo_seg2.mp4,How can line lock be manually cancelled?
v_68_5,q_13_v_68_5,Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI,"00:00:56.330 --> 00:00:59.680
Sport +, which gives your vehicle
a sportier steering feel and
00:00:59.680 --> 00:01:03.660
throttle response, and is ideal for
spirited driving situations.",http://people.csail.mit.edu/rishabhy/split_videos/Selectable Driving Modes _ Ford How-To _ Ford-w6Hgwxu8zXI_seg5.mp4,What does the Sport+ driving mode do?
v_70_2,q_15_v_70_2,SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0,"00:00:20.990 --> 00:00:22.920
In an addition to
the traditional gear selections,
00:00:22.920 --> 00:00:26.330
your transmission has
two additional modes.
00:00:26.330 --> 00:00:28.990
Progressive range selection
that lets you lock out
00:00:28.990 --> 00:00:32.690
upper gears when the truck is heavily
loaded or when towing on grades.
00:00:32.690 --> 00:00:35.750
And manual,
that lets you manually select gears.",http://people.csail.mit.edu/rishabhy/split_videos/SelectShift Automatic Transmission   Truck _ Ford How-To _ Ford-P5xyDww1ks0_seg2.mp4,How many additional modes does the transmission have?
v_14_5,q_2_v_14_5,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:35.175 --> 00:01:39.150
Great, then here are fewer other
tips that you might find helpful.
00:01:39.150 --> 00:01:42.150
To program a transmitter that was
previously linked to another home link
00:01:42.150 --> 00:01:46.030
system, press and hold the HomeLink button
you want to control your garage door
00:01:46.030 --> 00:01:48.130
until the indicator light starts to flash.
00:01:48.130 --> 00:01:51.420
Without letting go of the button,
turn the ignition on in you car and
00:01:51.420 --> 00:01:52.890
your programming should be complete.
00:01:54.170 --> 00:01:54.844
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg5.mp4,What is site provides information about home linking?
v_21_2,q_3_v_21_2,8' Productivity Screen _ Ford How-To _ Ford-apfpV4zPyrc,"00:00:19.970 --> 00:00:23.730
 To toggle through the different gauge
displays, use the up/down arrows, or
00:00:23.730 --> 00:00:27.080
the left/right arrows on the five-way
steering wheel controls.
00:00:27.080 --> 00:00:29.470
And press OK when you
get to your selection.",http://people.csail.mit.edu/rishabhy/split_videos/8' Productivity Screen _ Ford How-To _ Ford-apfpV4zPyrc_seg2.mp4,How to tackle between different gage displays?
v_30_6,q_3_v_30_6,Accessing the Vehicle Jack _ Ford How-To _ Ford-IAooaKIXe_U,"00:01:19.241 --> 00:01:23.369
For the the rear tires,
place it under the rear axle, like this.",http://people.csail.mit.edu/rishabhy/split_videos/Accessing the Vehicle Jack _ Ford How-To _ Ford-IAooaKIXe_U_seg6.mp4,How to place the jack for the rear wheels?
v_41_1,q_7_v_41_1,Lane Keeping System - Programming  Ford How-To _ Ford-jzG6YDWMWek,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.944
[MUSIC]
00:00:04.944 --> 00:00:08.248
Your car may have a feature that can let
you know when you're drifting out of your
00:00:08.248 --> 00:00:10.783
lane so that you can adjust your
steering and stay within it.
00:00:10.783 --> 00:00:12.337
[MUSIC]
00:00:12.337 --> 00:00:13.190
Let me show you how.",http://people.csail.mit.edu/rishabhy/split_videos/Lane Keeping System - Programming  Ford How-To _ Ford-jzG6YDWMWek_seg1.mp4,Can my car help me notice when I'm drifting lanes?
v_63_1,q_12_v_63_1,Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.170
[MUSIC]
00:00:04.170 --> 00:00:08.600
Did you know that you can unlock your
car and start it without using a key?
00:00:08.600 --> 00:00:10.910
In fact,
with your key fob in your pocket or
00:00:10.910 --> 00:00:15.460
purse, you can unlock the doors, start
the ignition, and lock all of your doors.
00:00:15.460 --> 00:00:17.060
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c_seg1.mp4,What can a key fob do for a vehicle owner?
v_31_5,q_1_v_31_5,How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA,"00:01:40.420 --> 00:01:44.360
As you turn the wheel,
you'll see two zones, yellow and red.
00:01:44.360 --> 00:01:48.630
Yellow being a caution alert that warns
you of a potential jackknife position.
00:01:48.630 --> 00:01:52.160
And red signaling that you need to stop,
pull forward, and
00:01:52.160 --> 00:01:55.610
put the truck and
trailer back into an inline position.
00:01:55.610 --> 00:01:59.550
One more thing, when using the Straight
Backup mode, a steering wheel graphic
00:01:59.550 --> 00:02:02.920
shows you which way to turn your steering
wheel to keep your trailer straight.
00:02:03.990 --> 00:02:05.060
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA_seg5.mp4,What color zones will you see as you turn the wheel?
v_104_4,q_12_v_104_4,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"00:01:13.940 --> 00:01:17.140
In addition the system can help you
back in to a parking perpendicular or
00:01:17.140 --> 00:01:19.240
traditional parking spot.
00:01:19.240 --> 00:01:22.140
Just press the Active Park Assist
button two times.
00:01:22.140 --> 00:01:26.350
Signal to indicate which side you want to
park on, then simply follow the prompts
00:01:26.350 --> 00:01:30.560
displayed on your screen, accelerating,
shifting, and braking as needed.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg4.mp4,Does the active assist parking work for perpendicular parking in addition to traditional parking?
v_83_1,q_8_v_83_1,Convertible Top Care and Cleaning _ Ford How-To _ Ford-IVVN_CbdRsA,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.164
[MUSIC]
00:00:04.164 --> 00:00:08.441
Your vehicle may be equipped with a
convertible top that requires special care
00:00:08.441 --> 00:00:10.596
to keep it looking great all year long.
00:00:10.596 --> 00:00:11.960
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Convertible Top Care and Cleaning _ Ford How-To _ Ford-IVVN_CbdRsA_seg1.mp4,what might the car be equipped with?
v_53_1,q_7_v_53_1,Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI,"WEBVTT
Kind: captions
Language: en
00:00:00.373 --> 00:00:04.620
[MUSIC]
00:00:04.620 --> 00:00:08.358
Your vehicle has an available feature
that's designed to help reduce fuel
00:00:08.358 --> 00:00:12.640
consumption and the amount of emissions,
it's called Auto Start Stop.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI_seg1.mp4,What is auto start stop?
v_101_10,q_7_v_101_10,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:01:54.190 --> 00:01:56.290
And lastly, outside temperature and
00:01:56.290 --> 00:01:59.780
other factors that include drops
in efficiency due to warmer or
00:01:59.780 --> 00:02:04.880
cooler temperatures, and low voltage
accessories, such as lights and fans.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg10.mp4,what factor affect the efficiency of battery?
v_48_3,q_7_v_48_3,MyView _ Ford How-To _ Ford-gpmYDUDW1bM,"00:00:51.980 --> 00:00:55.130
In addition to being able to personalize
your left side screen choices,
00:00:55.130 --> 00:00:58.734
there are also a few screens that
are only available in MyView.
00:00:58.734 --> 00:01:03.010
Like Accessory Power, which indicates the
electrical power demands being put on your
00:01:03.010 --> 00:01:04.650
vehicle from your climate system, and
00:01:04.650 --> 00:01:08.680
other accessories like your radio,
headlights, and windshield wipers.
00:01:08.680 --> 00:01:12.700
Coolant temp, which indicates if your
engine temperature is normal, or high.
00:01:12.700 --> 00:01:16.550
Keep in mind, whichever two choices you
select, the far right side of the screen
00:01:16.550 --> 00:01:19.540
will always display your fuel gauge and
battery gauge.
00:01:19.540 --> 00:01:20.860
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/MyView _ Ford How-To _ Ford-gpmYDUDW1bM_seg3.mp4,What screens are only available in MyView?
v_3_3,q_7_v_3_3,Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ,"00:00:41.765 --> 00:00:45.610
Okay, now let's talk about how
to replace the 12-volt battery.
00:00:45.610 --> 00:00:48.657
It's located inside the cabin,
under the driver's seat.
00:00:48.657 --> 00:00:52.470
First, you'll need to move
the driver's seat all the way back.
00:00:52.470 --> 00:00:56.351
Next, open the two plastic screw covers
on each side of the front of the seat,
00:00:56.351 --> 00:01:00.729
by inserting your finger into the tabs and
pulling them open, they'll swing inward.
00:01:00.729 --> 00:01:06.481
Now remove the two rail stop bolts
using a T-40 type Torx bit, here.
00:01:06.481 --> 00:01:10.071
With the arm rests folded up,
slide the seat all the way forward.",http://people.csail.mit.edu/rishabhy/split_videos/Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ_seg3.mp4,Where is the 12-volt battery located?
v_46_4,q_16_v_46_4,LED Lighting Features _ Ford How-To _ Ford-eAHk8oAbhyk,"00:01:00.588 --> 00:01:05.024
High visibility LED box lights in the box
interior make it easy to find and
00:01:05.024 --> 00:01:07.350
load items in the dark.
00:01:07.350 --> 00:01:11.020
There are two lights located in
the rear corners that shine forward.
00:01:11.020 --> 00:01:14.770
There is also one in the high mounted
stop lamp on the rear of the cab.
00:01:14.770 --> 00:01:19.780
To turn them on and off from inside the
cab, just press the box lighting button, here.
00:01:19.780 --> 00:01:22.760
After ten minutes they
will turn off gradually.",http://people.csail.mit.edu/rishabhy/split_videos/LED Lighting Features _ Ford How-To _ Ford-eAHk8oAbhyk_seg4.mp4,How many lights are in the cabin?
v_62_5,q_15_v_62_5,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:01:13.290 --> 00:01:17.170
And to help give you control of how long
your car stays running, you can program
00:01:17.170 --> 00:01:21.910
your engine to run in five, ten, or
15 minute intervals using the five way
00:01:21.910 --> 00:01:26.300
steering wheel controls on the left side
to navigate through the settings menu.
00:01:26.300 --> 00:01:28.010
And if you want some extra run time,
00:01:28.010 --> 00:01:31.820
you can repeat the remote
start process to extend it.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg5.mp4,How can you program your engine to run intervals?
v_8_7,q_7_v_8_7,F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ,"00:01:26.980 --> 00:01:30.699
To turn it on, simply press the button
located on your gear shift lever.
00:01:30.699 --> 00:01:34.500
You'll know what's on when you see it
illuminated in your instrument cluster.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Towing _ Ford How-To _ Ford-7qSiTwFoiqQ_seg7.mp4,How to turn ECO Cruise on?
v_97_3,q_13_v_97_3,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"00:00:21.325 --> 00:00:25.154
To release it make sure your
foot is on the brake, and
00:00:25.154 --> 00:00:28.647
the ignition is on,
then push the switch down.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg3.mp4,What happens when the ignition is on and you push the switch down?
v_48_3,q_11_v_48_3,MyView _ Ford How-To _ Ford-gpmYDUDW1bM,"00:00:51.980 --> 00:00:55.130
In addition to being able to personalize
your left side screen choices,
00:00:55.130 --> 00:00:58.734
there are also a few screens that
are only available in MyView.
00:00:58.734 --> 00:01:03.010
Like Accessory Power, which indicates the
electrical power demands being put on your
00:01:03.010 --> 00:01:04.650
vehicle from your climate system, and
00:01:04.650 --> 00:01:08.680
other accessories like your radio,
headlights, and windshield wipers.
00:01:08.680 --> 00:01:12.700
Coolant temp, which indicates if your
engine temperature is normal, or high.
00:01:12.700 --> 00:01:16.550
Keep in mind, whichever two choices you
select, the far right side of the screen
00:01:16.550 --> 00:01:19.540
will always display your fuel gauge and
battery gauge.
00:01:19.540 --> 00:01:20.860
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/MyView _ Ford How-To _ Ford-gpmYDUDW1bM_seg3.mp4,What gauges are always displayed on the far right of the screen?
v_72_1,q_9_v_72_1,Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8,"WEBVTT
Kind: captions
Language: en
00:00:00.301 --> 00:00:03.842
[MUSIC]
00:00:03.842 --> 00:00:07.639
Your truck may be equipped with a system
that helps with lining up your trailer,
00:00:07.639 --> 00:00:10.870
to where you want it while in
reverse quickly and easily.
00:00:10.870 --> 00:00:12.970
It's called Trailer Reverse Guidance, and
00:00:12.970 --> 00:00:15.630
there are a few things that you
need to do before using it.
00:00:15.630 --> 00:00:16.950
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8_seg1.mp4,What is trailer reverse guidance?
v_31_5,q_18_v_31_5,How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA,"00:01:40.420 --> 00:01:44.360
As you turn the wheel,
you'll see two zones, yellow and red.
00:01:44.360 --> 00:01:48.630
Yellow being a caution alert that warns
you of a potential jackknife position.
00:01:48.630 --> 00:01:52.160
And red signaling that you need to stop,
pull forward, and
00:01:52.160 --> 00:01:55.610
put the truck and
trailer back into an inline position.
00:01:55.610 --> 00:01:59.550
One more thing, when using the Straight
Backup mode, a steering wheel graphic
00:01:59.550 --> 00:02:02.920
shows you which way to turn your steering
wheel to keep your trailer straight.
00:02:03.990 --> 00:02:05.060
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA_seg5.mp4,What does the red zone signify?
v_18_1,q_9_v_18_1,Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:03.786
[MUSIC]
00:00:03.786 --> 00:00:07.924
You may be interested to know that your
Ford has a feature that allows you to open
00:00:07.924 --> 00:00:12.610
and close your lift gate without using
your hands or pressing any buttons.
00:00:12.610 --> 00:00:13.420
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk_seg1.mp4,What is the hands free lift gate? 
v_63_1,q_7_v_63_1,Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.170
[MUSIC]
00:00:04.170 --> 00:00:08.600
Did you know that you can unlock your
car and start it without using a key?
00:00:08.600 --> 00:00:10.910
In fact,
with your key fob in your pocket or
00:00:10.910 --> 00:00:15.460
purse, you can unlock the doors, start
the ignition, and lock all of your doors.
00:00:15.460 --> 00:00:17.060
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Available Intelligent Access with Push-Button Start _ Ford How-To _ Ford-0Xb4dnL401c_seg1.mp4,Can you unlock your car without a key?
v_36_7,q_15_v_36_7,Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk,"00:01:51.770 --> 00:01:52.390
Settings and
00:01:52.390 --> 00:01:56.100
Advanced Settings which allows you to
configure certain things like lighting,
00:01:56.100 --> 00:02:00.810
locks and wipers, remote start, climate
controls, and let's you create a MyKey.",http://people.csail.mit.edu/rishabhy/split_videos/Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk_seg7.mp4,Where can you configure wipers?
v_90_1,q_8_v_90_1,Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk,"WEBVTT
Kind: captions
Language: en
00:00:00.100 --> 00:00:04.418
[MUSIC]
00:00:04.418 --> 00:00:08.368
Your truck is designed to handle just
about anything you carry or haul.
00:00:08.368 --> 00:00:12.076
But did you know there are some standard
and optional convenience, and smart
00:00:12.076 --> 00:00:16.030
features you can equip it with to help
improve your hauling and trailering needs?
00:00:16.030 --> 00:00:17.482
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk_seg1.mp4,How are the rear view mirrors set?
v_105_4,q_11_v_105_4,Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs,"00:00:45.300 --> 00:00:48.655
In order to convert the 40 amp
relays to key off battery use,
00:00:48.655 --> 00:00:50.565
there are a few steps you'll need to take.
00:00:50.565 --> 00:00:53.995
First, you'll need to locate
the relay box under the engine hood,
00:00:53.995 --> 00:00:56.015
next to the driver side fender, here.
00:00:57.115 --> 00:01:00.950
Then remove the relay cover by
pressing the tab and lifting it off.
00:01:00.950 --> 00:01:03.060
Next, locate the five amp fuse.
00:01:04.180 --> 00:01:07.900
You'll then need to pull it out,
slide the spacer over, and place it so
00:01:07.900 --> 00:01:12.740
the left prong is in the far left slot and
the right prong is in the middle slot.
00:01:12.740 --> 00:01:16.900
Replace the cover and your 40 amp circuits
are now set to run on battery power
00:01:16.900 --> 00:01:18.930
even with the key out of the truck.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs_seg4.mp4,Where is the relay box?
v_13_1,q_12_v_13_1,Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:06.052
[MUSIC]
00:00:06.052 --> 00:00:09.786
Your vehicle is equipped with an available
wiper stalk that controls the front and
00:00:09.786 --> 00:00:10.770
rear window wipers.
00:00:12.120 --> 00:00:15.140
Your front wipers are controlled
by moving the stalk up or down.
00:00:18.340 --> 00:00:20.720
And the rear wiper controls
are at the tip of the stalk.
00:00:21.770 --> 00:00:22.780
Let me show you how they work.",http://people.csail.mit.edu/rishabhy/split_videos/Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc_seg1.mp4,"When you move the wiper stalk up or down, what does it control?"
v_95_4,q_17_v_95_4,EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI,"00:00:52.974 --> 00:00:58.273
To engage EcoCruise, just turn EcoSelect
on, then set a cruise control speed.
00:00:58.273 --> 00:01:00.526
It's that simple.",http://people.csail.mit.edu/rishabhy/split_videos/EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI_seg4.mp4,How do you engage eco cruise?
v_40_4,q_15_v_40_4,Integrated Trailer Brake Controller (TBC) _ Ford How-To _ Ford-DwRdUnDjjJ8,"00:00:43.660 --> 00:00:44.710
Still with me?
00:00:44.710 --> 00:00:46.930
Great, then let's move on.
00:00:46.930 --> 00:00:49.210
In order to see what
the TBC is telling you,
00:00:49.210 --> 00:00:52.970
you'll want to have the towing screen up
on your 8-inch productivity screen.
00:00:52.970 --> 00:00:56.120
To get there, use the five-way
switch on your steering wheel,
00:00:56.120 --> 00:00:58.180
scroll to the right to the Towing tab.
00:00:58.180 --> 00:01:00.890
Select Towing Status, and hit OK.
00:01:00.890 --> 00:01:02.810
Then, you'll see the gain setting screen.
00:01:02.810 --> 00:01:04.940
This is what we talked about earlier.
00:01:04.940 --> 00:01:08.170
And the progress bar that lights up to
show you the amount of power going to
00:01:08.170 --> 00:01:11.000
the trailer brakes when you're
foot is on the brake pedal.
00:01:11.000 --> 00:01:15.390
Unless a trailer is connected,
the display will read no trailer detected.",http://people.csail.mit.edu/rishabhy/split_videos/Integrated Trailer Brake Controller (TBC) _ Ford How-To _ Ford-DwRdUnDjjJ8_seg4.mp4,What tab is Towing Status located under?
v_49_5,q_3_v_49_5,Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs,"00:01:20.240 --> 00:01:23.840
If you'd rather control your airflow
manually, adjust the fan speed or
00:01:23.840 --> 00:01:26.110
press any air distribution
button to turn it off.
00:01:27.320 --> 00:01:31.820
Then select the temperature you want,
the air distribution you want,
00:01:31.820 --> 00:01:35.960
A/C on or off, and to recirculate air.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs_seg5.mp4,how to control air flow manually?
v_37_10,q_7_v_37_10,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:02:38.782 --> 00:02:43.168
Keep in mind, you can cancel adaptive cruise
control one set anytime by braking or
00:02:43.168 --> 00:02:46.965
pressing the cancel button on
the steering wheel, which will cancel
00:02:46.965 --> 00:02:51.489
the adaptive cruise control and allow you
to gain manual control of your vehicle.
00:02:51.489 --> 00:02:55.998
Pressing the resume button will return the
vehicle to the previously set speed and
00:02:55.998 --> 00:02:56.790
gap setting.
 
00:02:56.790 --> 00:02:57.996
Any questions?
00:02:57.996 --> 00:02:59.971
Go to Owner.Ford.com.
00:02:59.971 --> 00:03:01.889
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg10.mp4,How to cancel the Adaptive Cruise control feature?
v_32_2,q_12_v_32_2,Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI,"00:00:30.900 --> 00:00:33.885
To set up and receive a vehicle
health report via your email,
00:00:33.885 --> 00:00:36.690
you'll first need to login
to your owner account.
00:00:36.690 --> 00:00:39.990
If you've not logged in before,
you'll need to register.
00:00:39.990 --> 00:00:43.550
Just your name, email address, ZIP code,
00:00:43.550 --> 00:00:48.480
your vehicle identification number or
VIN and your mobile phone number.
00:00:48.480 --> 00:00:52.230
Once you've logged in, click on
the Service and Maintenance tab to set up
00:00:52.230 --> 00:00:57.560
reports, then Vehicle Health Report and
click Manage Notifications.
00:00:57.560 --> 00:01:01.810
Then you may need to scroll down the page
and select Email a detailed summary.
00:01:01.810 --> 00:01:03.510
Finally, click Save.
00:01:03.510 --> 00:01:05.660
Now, you're ready to
receive email updates.",http://people.csail.mit.edu/rishabhy/split_videos/Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI_seg2.mp4,How do I register and configure my notifications for my new vehicle so that I can get email updates about the health of my vehicle?
